Mixture,Immune cluster,Hepatocytes,Fibroblasts,Endothelial Cells,Bi-Potent Cells,P-value,Correlation,RMSE
GSM363124,0,0.886406327722447,0.031481651639214,0.0821120206383387,0,0,0.930630051290931,0.63047806548073
GSM363125,0,0.885597025569186,0.0295558296852125,0.0514181656527452,0.0334289790928562,0,0.854401859651812,0.786547851507724
GSM363126,0,0.929578323401904,0.00957276820959442,0.0245104619598738,0.0363384464286274,0,0.80066066074251,0.933979853421358
GSM363127,0,0.902793169141564,0.016054407266722,0.0324180244640587,0.0487343991276557,0,0.796329643480536,0.908720836040055
GSM363128,0,0.908262731701921,0.009858860062406,0.037079302642919,0.0447991055927536,0,0.748600269101948,0.989424981341976
GSM363129,0,0.858758805210702,0.036413986365506,0.0422106170332149,0.0626165913905772,0,0.844037587597993,0.775309625953851
GSM363130,0,0.913543484002827,0.0126521297723413,0.0393505505323984,0.0344538356924336,0,0.856444891983354,0.817967049121051
GSM363131,0,0.944525107562002,0.0096728116479894,0.0349311096570918,0.0108709711329168,0,0.928334996242816,0.715466563046848
GSM363132,0.000920954186625031,0.940829415006068,0.008195555495507,0.0484761098643638,0.00157796544743603,0,0.917655433934811,0.732306761935304
GSM363133,0.0288971379584834,0.911555803025902,0.0134610153513694,0.046086043664245,0,0,0.870821397995093,0.785977070403349
GSM363134,0,0.950629025249445,0.00196192835341503,0.045543469944989,0.00186557645215127,0,0.868087502355016,0.842437422535944
GSM363135,0.00249219221574924,0.928856602038256,0.0182553502870781,0.0388700555021236,0.0115257999567934,0,0.891502817587346,0.769610189766438
GSM363136,0,0.951708032740073,0.0115462165839088,0.0273460734643375,0.00939967721168096,0,0.906862516123911,0.769816397015009
GSM363137,0.0130288889925854,0.87344075907061,0.0359789635357804,0.0653511811045804,0.0122002072964441,0,0.856708307815884,0.765895002344778
GSM363138,0,0.951396064611718,0.0122494954091052,0.0244327626417202,0.0119216773374564,0,0.916407038966536,0.750142122289385
