Mixture,Other,Non-inflammatory_Macrophage,alpha-beta_T_Cells,Inflammatory_Macrophage,NK-like_Cells,gamma-delta_T_Cells,Mature_B_Cells,Plasma_Cells,P-value,Correlation,RMSE
TCGA-DD-A4NS-01,0.501902201688488,0.0500629588829978,0.103137770824926,0.118974799360959,0.0754819944110582,0.0854306102200761,0.0638479784245267,0.00116168618696894,0,0.743360026035656,0.678775162552491
TCGA-QA-A7B7-01,0.477218380604308,0.0193228903332577,0.0679943011885783,0.000626732659798554,0.10643205271629,0.123801708137401,0.0236732827100279,0.180930651650338,0,0.620762865105161,0.788531961202499
TCGA-DD-AAEB-01,0.690148630035929,0.0671198424043633,0.0386647629866278,0.0216848885693935,0.130416621922004,0.0514430683204833,0.000522185761199333,0,0,0.78503174191573,0.634063563045868
TCGA-DD-A3A6-01,0.00499300861240412,0.12787996099421,0.108444076281264,0.377705813958046,0.102094458503474,0.156924631082054,0,0.121958050568547,0,0.431179977639706,0.93817596935984
TCGA-UB-A7MF-01,0.391053561374408,0.0557299801632571,0.148064370656855,0.0551687949717472,0.113364051990424,0.0518431054950572,0.0340769021748678,0.150699233173384,0,0.723587012617613,0.714464610189701
TCGA-DD-AACW-01,0.485648213894835,0.0670715181981456,0.0745308681030086,0.0376649989441735,0.140227613801552,0.0690369474723764,0.0494194828052006,0.0764003567807085,0,0.73167525455249,0.693314951319364
TCGA-G3-A7M6-01,0.200380955670322,0.0644587344598507,0.236540796584945,0.13597286152836,0.0436413167903785,0.172128195770724,0,0.146877139195419,0,0.747177751215479,0.727945015748462
TCGA-GJ-A6C0-01,0.417113596726303,0.144166897308365,0.0404691319644352,0.0906641567853151,0.0833215338066536,0.0973834098905459,0.0414825362756762,0.0853987372427062,0,0.846553601594705,0.554452465934106
TCGA-DD-A3A3-01,0.413748797332881,0.058102367086827,0.16570774816493,0.111655771864781,0.0944526200069849,0,0,0.156332695543596,0,0.787664201421451,0.646635539524451
TCGA-DD-A116-11,0.808230036074954,0.0368746089641548,0.0612838499421843,0.00706002012354644,0.0103847388652698,0.0444298169484554,0.0317369290814349,0,0,0.893399005437252,0.476075801817996
TCGA-WX-AA44-01,0.32588232783333,0.116626402674583,0.179558841785009,0.0786170240097149,0.0894564612673698,0.0845919353328016,0.000802914672246059,0.124464092424945,0,0.86498012229446,0.575796832991921
TCGA-MR-A520-01,0.707665467383579,0.0790753771843735,0.0394725200285963,0.00804105067883131,0.0608956932867011,0.0626477775013972,0.0240586375140182,0.0181434764225036,0,0.826944410505978,0.579163286698532
TCGA-EP-A12J-11,0.739466606741489,0.0111916827035932,0.0597531090525454,0.0233699142613201,0.0345831602860961,0.0902731134549133,0.0413624135000431,0,0,0.8824413391195,0.491371050877244
TCGA-DD-AADK-01,0.525616211261516,0.0101243335893534,0.0806336333643097,0.120366789305786,0.0502161191235209,0.0656273592610747,0.0405239020320697,0.10689165206237,0,0.759341516400514,0.66499526950969
TCGA-DD-A73D-01,0.623221378019157,0.105166271270204,0.151577620538812,0,0.101558538926594,0,0,0.0184761912452341,0,0.701786674382988,0.726863109585376
TCGA-BW-A5NP-01,0.301614883879512,0.0723225263684197,0.162339055908958,0.109174624415582,0.132819871137703,0.00852015579743483,0.0510517012988116,0.162157181193579,0,0.714447959652561,0.725607126722026
TCGA-DD-A4NN-01,0.306577927236639,0.0526900394481285,0.104323759829773,0.0731938946430457,0.150227109002309,0.118879203283617,0.0321371487531359,0.161970917803352,0,0.397090482925218,0.921966209396149
TCGA-ZP-A9CZ-01,0.450206489496359,0.0856338409556405,0.108909250666868,0.0701915254504231,0.0519641456054176,0.0835766770893163,0.039164833637096,0.110353237098879,0,0.782947049192849,0.641929162951742
TCGA-CC-A8HS-01,0.272866036362878,0.100006267495894,0.0707827175104337,0.0340151183676699,0.139125427839023,0.13714796092724,0.0712721198415165,0.174784351655345,0,0.369440845200218,0.938790110157687
TCGA-G3-A6UC-01,0.684671841816358,0,0.0897282992119664,0.00632962609214145,0.129683731467817,0.0382887762411259,0.0512977251705912,0,0,0.797901626381125,0.614457775578683
TCGA-CC-A7IH-01,0.612199510847805,0.0595655937279866,0.132582207527121,0,0.0928242263533918,0.0620919449379112,0.00144720073380932,0.0392893158719749,0,0.690608747544893,0.732240366576525
TCGA-BC-A69I-01,0.676365577686884,0.0327770379096603,0.0933530506493771,0.0701581200790967,0.0448266736175054,0.0417965761333802,0.0241209471747175,0.0166020167493784,0,0.821242033307482,0.584243355629876
TCGA-K7-A6G5-01,0.634772909632484,0.0292254788460659,0.0841945584244203,0.108707345802951,0.0426366973368907,0.0324739389997904,0.0135576690230188,0.0544314019343793,0,0.861636874778725,0.528515769996072
TCGA-BC-A10U-01,0.46409021526371,0.0926080354303235,0.0989379807673087,0.0870569407578444,0.0978244359174221,0.0559445419359467,0.0222470665099517,0.0812907834174931,0,0.779240746689601,0.641144823778841
TCGA-DD-A4NG-01,0.467948795027187,0.0323069953256054,0.228289020040144,0.0935261397090701,0.0543184900779245,0.0701307472658174,0.0269959249833115,0.0264838875709405,0,0.598494608784586,0.803857663341826
TCGA-BD-A2L6-11,0.569600194920159,0.0912273267588295,0.152031663904268,0.0864626197152884,0.0169056748219373,0.0531201521547643,0.0306523677247527,0,0,0.874772870485424,0.508449291670732
TCGA-UB-A7MC-01,0.46864372461821,0.129890707754529,0.145312911997435,0.0251463047779812,0.0949585665649028,0.0523396244223824,0.0334188355144712,0.0502893243500887,0,0.614468356872114,0.796406386813474
TCGA-UB-AA0U-01,0.502685461673383,0.0470998206259032,0.0967668564501707,0.0735920027958265,0.0382406526749167,0.0981536165290448,0.0697371298787414,0.073724459372014,0,0.759090281298341,0.665915515975889
TCGA-DD-A4NB-01,0.483965343575335,0.0573781799867822,0.145616618615556,0.132238735722492,0.080514222480326,0.0366574604101276,0.00859203344096018,0.0550374057684208,0,0.745666325986818,0.676260613553237
TCGA-ED-A8O6-01,0.342393543629677,0.0886337709226779,0.0435052298839449,0.0776210793168795,0.217177445557875,0.0284878778850473,0.0399388014910955,0.162242251312803,0,0.486082307797523,0.878894364423408
TCGA-DD-AACQ-01,0.515984222444986,0.105625419012371,0.163426562209482,0.0136347870642984,0.100786965083133,0.0299984763142142,0,0.0705435678715141,0,0.737678129086976,0.682626561959398
TCGA-G3-AAV6-01,0.243138937354138,0.0639265741552913,0.0598496064851977,0.134636198176596,0.16682620299385,0.0594635954108426,0.0164923799211424,0.255666505502942,0,0.550251764649239,0.836740964797102
TCGA-DD-A3A4-01,0.564674676175395,0.0924637587224307,0.104181283229167,0.0286009925921902,0.132402725385067,0,0,0.0776765638957498,0,0.62032759078152,0.799658107072806
TCGA-DD-A1EK-01,0.55794218078926,0.088618385598689,0.0630191768357533,0.0740280356069031,0.0473240549267147,0.0681217835119486,0.0343001398330249,0.0666462428977061,0,0.838042797731176,0.562845660572507
TCGA-DD-A114-11,0.69160119802977,0.0352309707195622,0.109264159564104,0.0411483239173989,0.0268615592246799,0.0619646148824042,0.0339291736620806,0,0,0.872649098406628,0.508439277723577
