Mixture,CD8+ Cells,Tregs,Non-immune cluster,Nk Cells,CD4+ Cells,B Cells,Myeloid,Mast Cells,P-value,Correlation,RMSE
TCGA-CC-A9FS-01,0.127547159141592,0.0251111275286992,0.662686824805655,0.0799726967516788,0.0504479301868184,0.0158927988150158,0.0378776720534315,0.000463790717110107,0,0.866464740251739,0.50444282816165
TCGA-BC-A5W4-01,0.101571422869902,0.070036348196143,0.53564912934825,0.13407511674191,0.0698404792613116,0.0279252232900788,0.0609022802924047,0,0,0.718279683438377,0.697614999057436
TCGA-2Y-A9H5-01,0.124333940192147,0.0101528046623027,0.550896002980122,0.092604893603999,0.104906782496243,0.0288817377217186,0.0875434970217232,0.000680341321744192,0,0.761981316922765,0.651456098469601
TCGA-BW-A5NO-01,0.105642549327471,0.0166230884045263,0.6672445177405,0.0795433572306838,0.0760608492994339,0.0207504734381909,0.0328246377368057,0.00131052682238864,0,0.881358409022009,0.478868392408512
TCGA-CC-A7IE-01,0.115705387173648,0.0530471387330858,0.457614605161994,0.120555947413868,0.0729660124104609,0.0509190202331947,0.128792880450658,0.000399008423089486,0,0.700533236626544,0.721194092394049
TCGA-KR-A7K2-01,0.117484672393045,0.0259935055490331,0.615114122964305,0.115187789992024,0.0406125993112878,0.0265916723535987,0.0564613269906913,0.00255431044601555,0,0.809995788876695,0.58987443299466
TCGA-DD-AADM-01,0.0856136834120268,0.0602989251707866,0.664322151317217,0.0963141988232364,0.0171618180660666,0.0208269933776584,0.0526356324067487,0.00282659742625912,0,0.852052700410313,0.528009548141583
TCGA-CC-5258-01,0.168858663825165,0.0316668559697762,0.432597072782943,0.110946063479437,0.0811830285328767,0.0700004240027217,0.10432389945903,0.000423991948050304,0,0.681631426715954,0.741015095933172
TCGA-BW-A5NQ-01,0.127735281474403,0.0770237359628742,0.350347016856723,0.134191787235086,0.0796615541948076,0.0325242562601519,0.198139183009257,0.000377185006696632,0,0.760988812678106,0.705027597997815
TCGA-2Y-A9GX-01,0.141771209892799,0.00318907857231195,0.53704076681316,0.0571004306527815,0.11527981114553,0.0153867067638096,0.125545886016732,0.00468611014287605,0,0.813018206079407,0.595678691239463
TCGA-LG-A9QC-01,0.124749520199672,0.0521628113020337,0.398342989975418,0.104010674274522,0.140288220631433,0.0462606209554974,0.132894849674744,0.00129031298667911,0,0.620993881771969,0.789107560861112
TCGA-FV-A3I1-11,0.0782105739876622,0.00445630659184771,0.730468448670641,0.0163150211075108,0.120859790661333,0.0102020456804603,0.0350897805726577,0.00439803272788806,0,0.876790766842689,0.489009425049802
TCGA-DD-A11C-01,0.125508764517575,0.0050300127422636,0.6227199990036,0.0642716576078445,0.0893676429384612,0.0323831481900542,0.0577085643341982,0.00301021066600257,0,0.79196240257018,0.613245199054696
TCGA-BC-A10Q-01,0.0717038883423153,0.210038044195217,0.0100574283410493,0.264849602532995,0.111290188382225,0.0921878140471015,0.239873034159097,0,0,0.379661603972868,0.946913818233139
TCGA-4R-AA8I-01,0.122998780165126,0.0285492107074053,0.598267979675782,0.0898590354684519,0.0550368665963586,0.0390296288033711,0.0657409357687449,0.000517562814760284,0,0.878008514661665,0.496305154619147
