"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"QDPR.6",0,1.49740223506395,0.522,0.09,0,"Hepatocyte","QDPR"
"TMEM205.6",0,1.495502135756,0.625,0.16,0,"Hepatocyte","TMEM205"
"HAAO.7",0,1.48544014187111,0.4,0.023,0,"Hepatocyte","HAAO"
"ACACB.6",0,1.48513915690441,0.429,0.052,0,"Hepatocyte","ACACB"
"GPT.6",0,1.4841205903386,0.434,0.052,0,"Hepatocyte","GPT"
"FAM99A.7",0,1.48152421313185,0.35,0.01,0,"Hepatocyte","FAM99A"
"HEBP2.6",0,1.47553070268212,0.646,0.174,0,"Hepatocyte","HEBP2"
"TCEA3.7",0,1.47318897719112,0.402,0.029,0,"Hepatocyte","TCEA3"
"GADD45G.6",0,1.46991800539591,0.381,0.03,0,"Hepatocyte","GADD45G"
"PEMT.7",0,1.46680599478015,0.408,0.035,0,"Hepatocyte","PEMT"
"ORM1.7",0,1.45326290003185,1,0.785,0,"Hepatocyte","ORM1"
"NUDT8.7",0,1.45243388394228,0.384,0.041,0,"Hepatocyte","NUDT8"
"GPAM.6",0,1.45162300859488,0.369,0.025,0,"Hepatocyte","GPAM"
"SERPINA5.7",0,1.45099859005332,0.394,0.023,0,"Hepatocyte","SERPINA5"
"HFE2.7",0,1.44885666320061,0.362,0.014,0,"Hepatocyte","HFE2"
"PRODH2.7",0,1.4376422149373,0.342,0.009,0,"Hepatocyte","PRODH2"
"CIDEB.7",0,1.43406712425767,0.466,0.06,0,"Hepatocyte","CIDEB"
"ADH1A.7",0,1.43105505307463,0.361,0.023,0,"Hepatocyte","ADH1A"
"ALAS1.6",0,1.41895558717188,0.411,0.056,0,"Hepatocyte","ALAS1"
"SEPP1.6",0,1.41774020078322,0.975,0.404,0,"Hepatocyte","SEPP1"
"SLC39A5.6",0,1.41398551257284,0.316,0.007,0,"Hepatocyte","SLC39A5"
"ABCC3.6",0,1.41017293603711,0.397,0.044,0,"Hepatocyte","ABCC3"
"F7.7",0,1.40785606817177,0.334,0.007,0,"Hepatocyte","F7"
"HLF.6",0,1.40671469010028,0.34,0.01,0,"Hepatocyte","HLF"
"UGDH.6",0,1.4062861742733,0.43,0.06,0,"Hepatocyte","UGDH"
"LIPC.6",0,1.40560514028952,0.33,0.011,0,"Hepatocyte","LIPC"
"RP11-1151B14.3.6",0,1.40451981551056,0.322,0.009,0,"Hepatocyte","RP11-1151B14.3"
"SORBS2.7",0,1.40395693372298,0.408,0.051,0,"Hepatocyte","SORBS2"
"DEFB1.7",0,1.4020384218234,0.436,0.031,0,"Hepatocyte","DEFB1"
"SOD1.6",0,1.40180115795304,0.942,0.508,0,"Hepatocyte","SOD1"
"MPST.6",0,1.39923862769169,0.704,0.228,0,"Hepatocyte","MPST"
"PGLYRP2.7",0,1.39737642975946,0.323,0.016,0,"Hepatocyte","PGLYRP2"
"GLUD1.7",0,1.39615459798294,0.612,0.156,0,"Hepatocyte","GLUD1"
"PLCXD2.6",0,1.39602691049839,0.349,0.01,0,"Hepatocyte","PLCXD2"
"PTMS.6",0,1.3939146741596,0.75,0.233,0,"Hepatocyte","PTMS"
"CAMK2N1.7",0,1.39370837601815,0.38,0.027,0,"Hepatocyte","CAMK2N1"
"PPP1R16A.7",0,1.3880229847478,0.394,0.039,0,"Hepatocyte","PPP1R16A"
"SUCLG2.6",0,1.38234728793123,0.61,0.16,0,"Hepatocyte","SUCLG2"
"RGN.7",0,1.38200078755658,0.352,0.02,0,"Hepatocyte","RGN"
"UQCRQ.6",0,1.37633298222714,0.96,0.591,0,"Hepatocyte","UQCRQ"
"NNT.7",0,1.37443750948942,0.498,0.099,0,"Hepatocyte","NNT"
"PANK1.6",0,1.36639426619943,0.325,0.012,0,"Hepatocyte","PANK1"
"MSRB1.7",0,1.36149509174207,0.494,0.098,0,"Hepatocyte","MSRB1"
"ANO1.6",0,1.35766497771881,0.312,0.007,0,"Hepatocyte","ANO1"
"PTPRF.7",0,1.35585569791667,0.339,0.025,0,"Hepatocyte","PTPRF"
"GPRC5C.6",0,1.34883848373359,0.37,0.044,0,"Hepatocyte","GPRC5C"
"MRPL41.6",0,1.3487320598058,0.764,0.288,0,"Hepatocyte","MRPL41"
"A2M.7",0,1.34495581805351,0.647,0.221,0,"Hepatocyte","A2M"
"UPB1.7",0,1.34388748109353,0.327,0.013,0,"Hepatocyte","UPB1"
"HADH.6",0,1.34310181376086,0.48,0.092,0,"Hepatocyte","HADH"
"SCP2.6",0,1.34130418609616,0.857,0.394,0,"Hepatocyte","SCP2"
"NR0B2.7",0,1.34015198309388,0.316,0.018,0,"Hepatocyte","NR0B2"
"ACO1.6",0,1.3382644686946,0.38,0.045,0,"Hepatocyte","ACO1"
"HP.7",0,1.33678890495234,1,0.862,0,"Hepatocyte","HP"
"ANGPTL4.7",0,1.33196510019944,0.306,0.017,0,"Hepatocyte","ANGPTL4"
"CYP4A22.7",0,1.33151039728192,0.305,0.003,0,"Hepatocyte","CYP4A22"
"PSAT1.7",0,1.32877555103831,0.348,0.027,0,"Hepatocyte","PSAT1"
"MPC2.7",0,1.32704474788105,0.662,0.225,0,"Hepatocyte","MPC2"
"RHOB.6",0,1.32684257655592,0.827,0.331,0,"Hepatocyte","RHOB"
"RCAN1.6",0,1.32483960602349,0.368,0.038,0,"Hepatocyte","RCAN1"
"CYP4F2.7",0,1.32437394764509,0.306,0.008,0,"Hepatocyte","CYP4F2"
"HPGD.6",0,1.31990954464453,0.399,0.058,0,"Hepatocyte","HPGD"
"CTH.7",0,1.31885591993751,0.312,0.014,0,"Hepatocyte","CTH"
"PDIA4.7",0,1.31541206213897,0.723,0.225,0,"Hepatocyte","PDIA4"
"GHR.7",0,1.3127715993293,0.314,0.011,0,"Hepatocyte","GHR"
"CDHR5.6",0,1.30931986925999,0.294,0.011,0,"Hepatocyte","CDHR5"
"SLC10A1.7",0,1.3086377695742,0.308,0.007,0,"Hepatocyte","SLC10A1"
"ALDH8A1.7",0,1.30627779957844,0.311,0.009,0,"Hepatocyte","ALDH8A1"
"ST6GAL1.7",0,1.3031810483901,0.719,0.229,0,"Hepatocyte","ST6GAL1"
"SEC14L2.6",0,1.30259708785107,0.33,0.016,0,"Hepatocyte","SEC14L2"
"CRYZ.7",0,1.30104244135784,0.406,0.054,0,"Hepatocyte","CRYZ"
"NEU4.7",0,1.28775372350174,0.292,0.006,0,"Hepatocyte","NEU4"
"CMBL.6",0,1.28462646734119,0.336,0.024,0,"Hepatocyte","CMBL"
"IGFBP4.7",0,1.27466802307714,0.683,0.186,0,"Hepatocyte","IGFBP4"
"ATOX1.4",0,1.2735683019736,0.802,0.326,0,"Hepatocyte","ATOX1"
"NR1I3.7",0,1.27212670909265,0.301,0.013,0,"Hepatocyte","NR1I3"
"EPB41L4B.6",0,1.27015821069789,0.297,0.007,0,"Hepatocyte","EPB41L4B"
"NR2F6.6",0,1.26694302999421,0.328,0.029,0,"Hepatocyte","NR2F6"
"PGM1.6",0,1.26362243577867,0.416,0.067,0,"Hepatocyte","PGM1"
"NUDC.6",0,1.26163400575645,0.684,0.253,0,"Hepatocyte","NUDC"
"CRYL1.7",0,1.25963795716904,0.512,0.121,0,"Hepatocyte","CRYL1"
"RCL1.7",0,1.25843065065874,0.375,0.044,0,"Hepatocyte","RCL1"
"ACADVL.6",0,1.25588887723561,0.589,0.177,0,"Hepatocyte","ACADVL"
"SARDH.7",0,1.25585872954414,0.282,0.006,0,"Hepatocyte","SARDH"
"DBI.5",0,1.24792343136384,0.882,0.49,0,"Hepatocyte","DBI"
"APOC4-APOC2.7",0,1.24614706573517,0.301,0.005,0,"Hepatocyte","APOC4-APOC2"
"ASPDH.7",0,1.24519694104478,0.298,0.01,0,"Hepatocyte","ASPDH"
"GOLT1A.6",0,1.2352271291466,0.29,0.008,0,"Hepatocyte","GOLT1A"
"UGP2.6",0,1.23412731286995,0.666,0.235,0,"Hepatocyte","UGP2"
"IDH1.7",0,1.23330121889081,0.54,0.134,0,"Hepatocyte","IDH1"
"TMEM220.6",0,1.22361955794786,0.354,0.04,0,"Hepatocyte","TMEM220"
"CAT.5",0,1.20227836463091,0.624,0.188,0,"Hepatocyte","CAT"
"MT2A.6",0,1.1906930000104,0.999,0.784,0,"Hepatocyte","MT2A"
"NFIC.7",0,1.18525042550837,0.576,0.173,0,"Hepatocyte","NFIC"
"ALB.7",0,1.17178641788367,1,0.908,0,"Hepatocyte","ALB"
"SERPINA1.6",0,1.16230884289192,1,0.905,0,"Hepatocyte","SERPINA1"
"TMBIM6.5",0,1.11556466272621,0.952,0.588,0,"Hepatocyte","TMBIM6"
"PRDX6.6",0,1.09852478581598,0.8,0.396,0,"Hepatocyte","PRDX6"
"FKBP2.6",0,1.09812912237898,0.743,0.295,0,"Hepatocyte","FKBP2"
"NDUFC2.6",0,1.06826476834049,0.736,0.358,0,"Hepatocyte","NDUFC2"
"ZNHIT1.6",0,1.05962145337469,0.775,0.385,0,"Hepatocyte","ZNHIT1"
"ATP5J.6",0,1.04671753948851,0.838,0.475,0,"Hepatocyte","ATP5J"
"HSPE1.6",0,1.02595270238588,0.792,0.385,0,"Hepatocyte","HSPE1"
"IFITM3.6",0,0.901843209059411,0.906,0.48,0,"Hepatocyte","IFITM3"
"SAA1.7",0,0.8181323958052,0.999,0.959,0,"Hepatocyte","SAA1"
"SAA2.6",0,0.79934407170026,0.979,0.876,0,"Hepatocyte","SAA2"
"ATP5I.5",0,0.798645399397453,0.952,0.713,0,"Hepatocyte","ATP5I"
"USMG5.5",0,0.796060659662716,0.873,0.602,0,"Hepatocyte","USMG5"
"HINT1.6",0,0.675682344429719,0.911,0.689,0,"Hepatocyte","HINT1"
"RPL37A",0,-0.374005133224913,0.977,0.988,0,"Hepatocyte","RPL37A"
"RPL41.1",0,-0.396984196927701,0.986,0.998,0,"Hepatocyte","RPL41"
"TPT1.1",0,-0.398002554076842,0.974,0.988,0,"Hepatocyte","TPT1"
"RPS29.1",0,-0.400603581572019,0.978,0.993,0,"Hepatocyte","RPS29"
"RPS28.1",0,-0.4212457755552,0.981,0.994,0,"Hepatocyte","RPS28"
"RPL35.1",0,-0.438144068239887,0.951,0.976,0,"Hepatocyte","RPL35"
"RPL39.2",0,-0.467965407382374,0.967,0.99,0,"Hepatocyte","RPL39"
"RPS17.1",0,-0.482614616641707,0.937,0.981,0,"Hepatocyte","RPS17"
"RPL38.2",0,-0.486050546931157,0.934,0.974,0,"Hepatocyte","RPL38"
"RPLP1.2",0,-0.506299042321688,0.983,0.995,0,"Hepatocyte","RPLP1"
"RPL34.1",0,-0.507369042614807,0.97,0.994,0,"Hepatocyte","RPL34"
"RPL36.1",0,-0.514346020713129,0.952,0.979,0,"Hepatocyte","RPL36"
"RPS12.1",0,-0.547693622078683,0.962,0.995,0,"Hepatocyte","RPS12"
"FAU.3",0,-0.55883425110653,0.903,0.968,0,"Hepatocyte","FAU"
"RPL22.2",0,-0.566087882365602,0.866,0.934,0,"Hepatocyte","RPL22"
"RPS27.3",0,-0.568607099933701,0.976,0.996,0,"Hepatocyte","RPS27"
"RPS16.3",0,-0.569798588755705,0.899,0.967,0,"Hepatocyte","RPS16"
"ACTB.6",0,-0.573703561124854,0.966,0.966,0,"Hepatocyte","ACTB"
"RPS14.2",0,-0.574430578948713,0.947,0.988,0,"Hepatocyte","RPS14"
"RPL23.2",0,-0.575703908737224,0.867,0.936,0,"Hepatocyte","RPL23"
"UBA52.3",0,-0.590989908904953,0.894,0.965,0,"Hepatocyte","UBA52"
"RPL21.1",0,-0.591903871163494,0.972,0.997,0,"Hepatocyte","RPL21"
"RPL37.2",0,-0.595293875691759,0.931,0.986,0,"Hepatocyte","RPL37"
"RPL11.2",0,-0.606138221905211,0.931,0.986,0,"Hepatocyte","RPL11"
"RPS25.1",0,-0.609466019219045,0.914,0.981,0,"Hepatocyte","RPS25"
"RPL24.1",0,-0.611125745737032,0.85,0.937,0,"Hepatocyte","RPL24"
"RPL27.5",0,-0.627303392748063,0.887,0.96,0,"Hepatocyte","RPL27"
"RPS15.2",0,-0.639359402091578,0.932,0.99,0,"Hepatocyte","RPS15"
"RPS23.2",0,-0.641737104766344,0.915,0.984,0,"Hepatocyte","RPS23"
"RPS24.3",0,-0.650222966942522,0.918,0.973,0,"Hepatocyte","RPS24"
"RPS9.2",0,-0.657331662527273,0.898,0.969,0,"Hepatocyte","RPS9"
"RPS21.4",0,-0.659336582601264,0.883,0.954,0,"Hepatocyte","RPS21"
"RPS11.3",0,-0.66914977937493,0.878,0.954,0,"Hepatocyte","RPS11"
"RPS18.2",0,-0.67193530016941,0.961,0.994,0,"Hepatocyte","RPS18"
"RPL13.2",0,-0.675571421231489,0.961,0.995,0,"Hepatocyte","RPL13"
"RPL12.3",0,-0.679507564545782,0.913,0.985,0,"Hepatocyte","RPL12"
"RPS20.1",0,-0.683101772112469,0.891,0.975,0,"Hepatocyte","RPS20"
"RPL32.2",0,-0.689683161174899,0.936,0.992,0,"Hepatocyte","RPL32"
"RPL13A.3",0,-0.69645470039016,0.951,0.993,0,"Hepatocyte","RPL13A"
"RPL31.3",0,-0.71454377259799,0.892,0.979,0,"Hepatocyte","RPL31"
"RPL30.4",0,-0.718251527948512,0.879,0.974,0,"Hepatocyte","RPL30"
"RPL26.3",0,-0.723070771540339,0.912,0.988,0,"Hepatocyte","RPL26"
"RPL9.2",0,-0.725956506652968,0.891,0.973,0,"Hepatocyte","RPL9"
"RPS15A.3",0,-0.727335949917819,0.914,0.99,0,"Hepatocyte","RPS15A"
"RPS27A.3",0,-0.730289465840948,0.933,0.992,0,"Hepatocyte","RPS27A"
"RPL27A.3",0,-0.744200510135058,0.916,0.986,0,"Hepatocyte","RPL27A"
"RPS13.3",0,-0.745451155841095,0.883,0.975,0,"Hepatocyte","RPS13"
"RPS19.3",0,-0.745942497458606,0.947,0.991,0,"Hepatocyte","RPS19"
"RPLP2.3",0,-0.749401829682102,0.947,0.992,0,"Hepatocyte","RPLP2"
"RPL23A.4",0,-0.749687874473716,0.902,0.979,0,"Hepatocyte","RPL23A"
"RPL6.5",0,-0.758169555958856,0.857,0.964,0,"Hepatocyte","RPL6"
"RPL19.4",0,-0.766304012462201,0.902,0.982,0,"Hepatocyte","RPL19"
"RPS5.3",0,-0.767863351085586,0.803,0.926,0,"Hepatocyte","RPS5"
"EEF1A1.4",0,-0.776443683459972,0.965,0.995,0,"Hepatocyte","EEF1A1"
"EIF1.5",0,-0.776508522316823,0.854,0.965,0,"Hepatocyte","EIF1"
"RPL29.4",0,-0.781174598131897,0.841,0.958,0,"Hepatocyte","RPL29"
"H3F3A.5",0,-0.785325052167669,0.761,0.884,0,"Hepatocyte","H3F3A"
"RPS4X.3",0,-0.79756666229339,0.863,0.97,0,"Hepatocyte","RPS4X"
"RPL10.4",0,-0.798268614730801,0.947,0.991,0,"Hepatocyte","RPL10"
"RPL10A.4",0,-0.799980427754707,0.811,0.935,0,"Hepatocyte","RPL10A"
"RPS8.4",0,-0.8063663189197,0.9,0.985,0,"Hepatocyte","RPS8"
"RPL18.4",0,-0.809600050633458,0.856,0.956,0,"Hepatocyte","RPL18"
"NACA.5",0,-0.829556102143886,0.728,0.885,0,"Hepatocyte","NACA"
"RPL7A.5",0,-0.832795749244838,0.833,0.947,0,"Hepatocyte","RPL7A"
"RPL7.4",0,-0.84379574841004,0.866,0.977,0,"Hepatocyte","RPL7"
"RPL3.5",0,-0.84655786466649,0.903,0.975,0,"Hepatocyte","RPL3"
"RPL28.4",0,-0.849621995638733,0.915,0.989,0,"Hepatocyte","RPL28"
"EEF1D.4",0,-0.849746568310916,0.756,0.896,0,"Hepatocyte","EEF1D"
"B2M.5",0,-0.854149232592948,0.97,0.996,0,"Hepatocyte","B2M"
"PFN1.5",0,-0.854526114373255,0.721,0.853,0,"Hepatocyte","PFN1"
"RPS7.4",0,-0.865334773794768,0.836,0.965,0,"Hepatocyte","RPS7"
"RPL4.5",0,-0.865990886816923,0.714,0.853,0,"Hepatocyte","RPL4"
"RPL5.6",0,-0.872728530996831,0.804,0.932,0,"Hepatocyte","RPL5"
"RPL14.4",0,-0.876058842888571,0.791,0.945,0,"Hepatocyte","RPL14"
"RPL18A.4",0,-0.876915314626802,0.885,0.983,0,"Hepatocyte","RPL18A"
"RPS6.3",0,-0.88325895063105,0.906,0.986,0,"Hepatocyte","RPS6"
"RPL35A.4",0,-0.890944813759752,0.874,0.985,0,"Hepatocyte","RPL35A"
"RPL8.3",0,-0.894414045300273,0.841,0.962,0,"Hepatocyte","RPL8"
"RPL15.4",0,-0.938715565160894,0.844,0.976,0,"Hepatocyte","RPL15"
"RPS2.5",0,-0.941823831283535,0.883,0.981,0,"Hepatocyte","RPS2"
"PTMA.5",0,-0.956709720736991,0.85,0.963,0,"Hepatocyte","PTMA"
"GNB2L1.4",0,-1.00702339764758,0.755,0.92,0,"Hepatocyte","GNB2L1"
"RPS10.6",0,-1.01309985392044,0.731,0.919,0,"Hepatocyte","RPS10"
"PFDN5.4",0,-1.02192002989291,0.674,0.876,0,"Hepatocyte","PFDN5"
"BTF3.4",0,-1.03739517631748,0.565,0.783,0,"Hepatocyte","BTF3"
"MALAT1.5",0,-1.0426955419401,0.948,0.983,0,"Hepatocyte","MALAT1"
"ACTG1.4",0,-1.06346808869321,0.663,0.84,0,"Hepatocyte","ACTG1"
"RPS3A.4",0,-1.08675462172566,0.838,0.979,0,"Hepatocyte","RPS3A"
"RPSA.5",0,-1.10943401177886,0.709,0.893,0,"Hepatocyte","RPSA"
"RPL36A.3",0,-1.14335818881059,0.711,0.922,0,"Hepatocyte","RPL36A"
"RPS3.3",0,-1.15225277889932,0.824,0.975,0,"Hepatocyte","RPS3"
"CFL1.4",0,-1.15774430258272,0.589,0.834,0,"Hepatocyte","CFL1"
"DDX5.5",0,-1.17186342106707,0.469,0.741,0,"Hepatocyte","DDX5"
"RPL17.4",0,-1.29322930835917,0.383,0.691,0,"Hepatocyte","RPL17"
"H3F3B.4",0,-1.31079024501811,0.594,0.868,0,"Hepatocyte","H3F3B"
"PABPC1.4",0,-1.38359771816073,0.497,0.829,0,"Hepatocyte","PABPC1"
"MYL12A.4",0,-1.41487813726591,0.444,0.775,0,"Hepatocyte","MYL12A"
"BTG1.6",0,-1.44424311788246,0.468,0.736,0,"Hepatocyte","BTG1"
"HLA-B.6",0,-1.47148690820499,0.724,0.971,0,"Hepatocyte","HLA-B"
"CCNI.5",0,-1.53464087986142,0.279,0.636,0,"Hepatocyte","CCNI"
"HLA-C.6",0,-1.56200559107925,0.613,0.921,0,"Hepatocyte","HLA-C"
"HNRNPA1.6",0,-1.74596049208429,0.368,0.769,0,"Hepatocyte","HNRNPA1"
"IER2.6",0,-1.74826388306431,0.191,0.554,0,"Hepatocyte","IER2"
"TMSB4X.6",0,-1.79182592909929,0.763,0.988,0,"Hepatocyte","TMSB4X"
"TSC22D3.5",0,-1.81360679701425,0.203,0.621,0,"Hepatocyte","TSC22D3"
"TXNIP.5",0,-1.81939537926432,0.254,0.667,0,"Hepatocyte","TXNIP"
"JUN.5",0,-1.85666273991728,0.289,0.629,0,"Hepatocyte","JUN"
"ARPC2.5",0,-1.87016394421874,0.224,0.67,0,"Hepatocyte","ARPC2"
"GIMAP4.7",0,-1.87492684116491,0.01,0.367,0,"Hepatocyte","GIMAP4"
"SLC25A6.4",0,-1.87511243983804,0.316,0.747,0,"Hepatocyte","SLC25A6"
"CD44.6",0,-1.90489718532342,0.01,0.35,0,"Hepatocyte","CD44"
"LDHB.6",0,-1.95197207681543,0.03,0.424,0,"Hepatocyte","LDHB"
"HLA-A.6",0,-1.97148669096702,0.434,0.913,0,"Hepatocyte","HLA-A"
"ARPC1B.6",0,-1.9875438931785,0.124,0.588,0,"Hepatocyte","ARPC1B"
"SH3BGRL3.5",0,-1.99234066483897,0.268,0.715,0,"Hepatocyte","SH3BGRL3"
"FOS.6",0,-2.00323843693898,0.273,0.726,0,"Hepatocyte","FOS"
"ANXA1.6",0,-2.03029404229734,0.012,0.36,0,"Hepatocyte","ANXA1"
"GPSM3.7",0,-2.03569781174401,0.013,0.401,0,"Hepatocyte","GPSM3"
"CD37.7",0,-2.04439498225413,0.009,0.367,0,"Hepatocyte","CD37"
"ITGB2.7",0,-2.06649199833724,0.022,0.399,0,"Hepatocyte","ITGB2"
"EMP3.6",0,-2.06764411472887,0.019,0.416,0,"Hepatocyte","EMP3"
"CLIC1.4",0,-2.08281769706398,0.136,0.633,0,"Hepatocyte","CLIC1"
"GYPC.5",0,-2.08939155050544,0.013,0.422,0,"Hepatocyte","GYPC"
"CD48.6",0,-2.09455208939788,0.006,0.382,0,"Hepatocyte","CD48"
"CD53.7",0,-2.15778918914013,0.012,0.43,0,"Hepatocyte","CD53"
"PTPRC.7",0,-2.16614779679473,0.014,0.434,0,"Hepatocyte","PTPRC"
"RAC2.5",0,-2.16764741411756,0.008,0.411,0,"Hepatocyte","RAC2"
"RPS4Y1.3",0,-2.17110157835842,0.076,0.612,0,"Hepatocyte","RPS4Y1"
"COTL1.6",0,-2.18015045529766,0.016,0.421,0,"Hepatocyte","COTL1"
"GIMAP7.5",0,-2.1818167094477,0.014,0.428,0,"Hepatocyte","GIMAP7"
"PLAC8.5",0,-2.23876865699145,0.017,0.432,0,"Hepatocyte","PLAC8"
"HLA-DRB1.4",0,-2.25079644481372,0.013,0.38,0,"Hepatocyte","HLA-DRB1"
"TMSB10.6",0,-2.25703256603263,0.489,0.976,0,"Hepatocyte","TMSB10"
"HLA-DPB1.6",0,-2.26341114106268,0.022,0.379,0,"Hepatocyte","HLA-DPB1"
"FXYD5.5",0,-2.27521880602163,0.015,0.5,0,"Hepatocyte","FXYD5"
"JUNB.5",0,-2.3000136303181,0.187,0.671,0,"Hepatocyte","JUNB"
"S100A11.4",0,-2.32951537424824,0.025,0.485,0,"Hepatocyte","S100A11"
"GZMA.7",0,-2.35573655383761,0.008,0.346,0,"Hepatocyte","GZMA"
"HLA-E.7",0,-2.37048118093813,0.245,0.845,0,"Hepatocyte","HLA-E"
"HLA-DRA.5",0,-2.41902155563059,0.04,0.394,0,"Hepatocyte","HLA-DRA"
"LAPTM5.7",0,-2.4242124421341,0.019,0.515,0,"Hepatocyte","LAPTM5"
"FCER1G.7",0,-2.47575840601583,0.034,0.425,0,"Hepatocyte","FCER1G"
"GMFG.7",0,-2.5200730746142,0.028,0.613,0,"Hepatocyte","GMFG"
"CCL4.7",0,-2.53674987533135,0.025,0.408,0,"Hepatocyte","CCL4"
"GSTP1.5",0,-2.55987283189051,0.028,0.582,0,"Hepatocyte","GSTP1"
"CD74.3",0,-2.58037716938604,0.116,0.646,0,"Hepatocyte","CD74"
"CXCR4.5",0,-2.58895450816824,0.021,0.492,0,"Hepatocyte","CXCR4"
"HCST.6",0,-2.60933816798151,0.038,0.531,0,"Hepatocyte","HCST"
"CORO1A.7",0,-2.72121160017945,0.015,0.544,0,"Hepatocyte","CORO1A"
"TYROBP.7",0,-2.73360244020046,0.043,0.494,0,"Hepatocyte","TYROBP"
"CCL5.7",0,-2.78251584487741,0.017,0.379,0,"Hepatocyte","CCL5"
"NKG7.6",0,-2.85985330857962,0.025,0.436,0,"Hepatocyte","NKG7"
"S100A4.6",0,-2.87519765950205,0.04,0.546,0,"Hepatocyte","S100A4"
"ARHGDIB.7",0,-2.87636829019404,0.026,0.688,0,"Hepatocyte","ARHGDIB"
"S100A6.6",0,-2.90797828862847,0.037,0.6,0,"Hepatocyte","S100A6"
"VIM.6",0,-2.96791973296304,0.037,0.629,0,"Hepatocyte","VIM"
"CYBA.5",0,-3.0487459340252,0.041,0.778,0,"Hepatocyte","CYBA"
"SRGN.6",0,-3.15763750640403,0.041,0.779,0,"Hepatocyte","SRGN"
"UGT2B15.7",5.52728082334062e-308,1.21294132133985,0.307,0.019,1.10584307432576e-303,"Hepatocyte","UGT2B15"
"UQCR11.4",4.7727454886248e-307,0.598528231398313,0.918,0.725,9.54883189909164e-303,"Hepatocyte","UQCR11"
"ACADS.6",5.17167137702227e-305,1.23620001828682,0.408,0.067,1.03469629240084e-300,"Hepatocyte","ACADS"
"LIMD2.6",1.78810038105952e-304,-1.83568416273646,0.006,0.338,3.57745243238579e-300,"Hepatocyte","LIMD2"
"ECHDC3.6",3.22234141770443e-303,1.2529972423914,0.305,0.02,6.44693847440125e-299,"Hepatocyte","ECHDC3"
"SLC25A1.6",1.15168705265559e-302,1.29708940894457,0.411,0.076,2.30418028624804e-298,"Hepatocyte","SLC25A1"
"FNDC4.6",6.1622822210991e-302,1.2259998979516,0.29,0.014,1.2328878039753e-297,"Hepatocyte","FNDC4"
"DGAT2.7",9.03538775402846e-302,1.19027154521921,0.273,0.007,1.80771002794847e-297,"Hepatocyte","DGAT2"
"GLYCTK.6",2.15818769002164e-301,1.27688892189303,0.383,0.057,4.3178861114263e-297,"Hepatocyte","GLYCTK"
"C2orf72.6",3.90085503448918e-301,1.22526072884696,0.292,0.015,7.80444066750249e-297,"Hepatocyte","C2orf72"
"NDUFB1.3",5.41953927703207e-301,0.726841515272239,0.888,0.621,1.08428722315581e-296,"Hepatocyte","NDUFB1"
"ALDOA.4",6.33825317245558e-300,-1.48323791221545,0.217,0.574,1.26809431221319e-295,"Hepatocyte","ALDOA"
"PRDX4.6",1.18495366849383e-299,1.15686405773703,0.579,0.186,2.37073680455561e-295,"Hepatocyte","PRDX4"
"ARPC3.5",1.425107035309e-299,-1.34992223154254,0.322,0.639,2.85121164554272e-295,"Hepatocyte","ARPC3"
"CYP2C18.6",2.339385780976e-299,1.23378001481462,0.27,0.008,4.68040913199868e-295,"Hepatocyte","CYP2C18"
"MT-CO1.1",3.66460433196603e-299,-0.253445153732947,1,1,7.33177388696444e-295,"Hepatocyte","MT-CO1"
"KLF2.4",1.91947979052637e-298,-1.9446326855526,0.026,0.365,3.8403032169061e-294,"Hepatocyte","KLF2"
"IFI16.6",5.53398009189905e-298,-1.71004258335967,0.008,0.336,1.10718339698624e-293,"Hepatocyte","IFI16"
"MGMT.5",1.03640426069374e-297,1.16564035164584,0.598,0.212,2.07353400436997e-293,"Hepatocyte","MGMT"
"RAB17.6",2.32330538906777e-297,1.23642640707781,0.282,0.013,4.64823709190788e-293,"Hepatocyte","RAB17"
"P4HB.5",4.59510335225107e-297,0.97611966883003,0.81,0.415,9.19342327684871e-293,"Hepatocyte","P4HB"
"GLTSCR2.4",6.0382883633369e-297,-1.32143550834171,0.38,0.661,1.20808035285281e-292,"Hepatocyte","GLTSCR2"
"HCLS1.7",2.17874318855867e-296,-1.84339498628439,0.016,0.349,4.35901149734933e-292,"Hepatocyte","HCLS1"
"MIR4458HG.5",3.05889034632635e-296,1.26014228877639,0.414,0.078,6.11992191589514e-292,"Hepatocyte","MIR4458HG"
"CDO1.7",3.14238539856153e-296,1.2058226070813,0.305,0.022,6.28697046690205e-292,"Hepatocyte","CDO1"
"OAZ1.3",1.31056665858326e-295,-0.722359381669747,0.74,0.843,2.62205071382752e-291,"Hepatocyte","OAZ1"
"UGT1A1.7",1.52715739361429e-295,1.16846939952265,0.253,0.002,3.05538379740412e-291,"Hepatocyte","UGT1A1"
"MPC1.7",5.67183147250782e-295,1.19165743778083,0.556,0.178,1.13476332270464e-290,"Hepatocyte","MPC1"
"SLC38A3.6",6.21918432145742e-295,1.20561708446522,0.269,0.008,1.24427220719399e-290,"Hepatocyte","SLC38A3"
"LSP1.7",2.33173340979338e-294,-1.89636371386208,0.007,0.329,4.66509903297362e-290,"Hepatocyte","LSP1"
"SLIRP.6",4.92243983386931e-294,0.979563270333761,0.752,0.36,9.84832537562233e-290,"Hepatocyte","SLIRP"
