"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"HLA-DRB1",1.33485658324422e-173,0.953262930743706,0.994,0.454,2.67999156217942e-169,"Myeloid","HLA-DRB1"
"NCF4",3.63424639434803e-171,0.858541712179195,0.327,0.051,7.29647648593255e-167,"Myeloid","NCF4"
"EMILIN2",3.68557274483199e-171,0.652130373902046,0.165,0.01,7.39952439979919e-167,"Myeloid","EMILIN2"
"AOAH",2.21617486115371e-169,0.8335845980587,0.385,0.068,4.44941426873831e-165,"Myeloid","AOAH"
"GPR84",1.59142545134205e-168,0.511846576425579,0.102,0.001,3.19510487865943e-164,"Myeloid","GPR84"
"ARRB2",3.34958259440292e-167,0.889673041932845,0.611,0.169,6.72495697478274e-163,"Myeloid","ARRB2"
"SNX8",2.28520479203805e-166,0.901458706495865,0.308,0.05,4.5880056609748e-162,"Myeloid","SNX8"
"CLECL1",1.54832482577666e-165,0.771762958239129,0.289,0.04,3.10857175271181e-161,"Myeloid","CLECL1"
"P2RY6",2.96032759810147e-159,0.629531828155103,0.148,0.008,5.94344971870832e-155,"Myeloid","P2RY6"
"RTN1",3.39771320268598e-159,0.564924098452674,0.125,0.005,6.82158879703265e-155,"Myeloid","RTN1"
"CXorf21",7.39674944340624e-159,0.757507006084471,0.213,0.022,1.48504538575267e-154,"Myeloid","CXorf21"
"IL18BP",8.18917343069027e-159,0.831964680148308,0.26,0.035,1.64414034967969e-154,"Myeloid","IL18BP"
"PLBD1",1.04184504055146e-158,0.69708971520944,0.162,0.011,2.09171228791517e-154,"Myeloid","PLBD1"
"FAM105A",2.25082048503068e-158,0.757495539208216,0.275,0.038,4.5189722877961e-154,"Myeloid","FAM105A"
"HLA-DPB1",5.99296036146459e-158,0.924409848000185,0.994,0.47,1.20320665177124e-153,"Myeloid","HLA-DPB1"
"CARD9",6.87327101317496e-157,0.494132929618127,0.104,0.002,1.37994662131514e-152,"Myeloid","CARD9"
"CREG1",1.28225116175291e-156,0.922626092510709,0.28,0.044,2.57437565745132e-152,"Myeloid","CREG1"
"SKAP2",1.56777548908931e-156,0.923541501397845,0.556,0.159,3.14762284944461e-152,"Myeloid","SKAP2"
"GNB4",1.98305704083914e-156,0.92708693267318,0.336,0.062,3.98138362089273e-152,"Myeloid","GNB4"
"C20orf27",4.36427928146072e-156,0.982956489667072,0.474,0.128,8.76216351338869e-152,"Myeloid","C20orf27"
"SOD2",5.50581518908359e-156,0.902099982231588,0.855,0.383,1.10540251551231e-151,"Myeloid","SOD2"
"KLF4",2.89944354736994e-154,0.960810184160719,0.545,0.152,5.82121281005462e-150,"Myeloid","KLF4"
"ADRBK2",5.93251964385607e-154,0.646820085038708,0.164,0.012,1.19107196889698e-149,"Myeloid","ADRBK2"
"MIR181A1HG",1.87940240922273e-152,0.802656212821494,0.298,0.047,3.77327621699648e-148,"Myeloid","MIR181A1HG"
"RIPK2",4.5805275465449e-152,0.871535336127088,0.462,0.113,9.19632515519819e-148,"Myeloid","RIPK2"
"SLC16A10",1.35719290301013e-150,0.775974155913472,0.175,0.015,2.72483619137344e-146,"Myeloid","SLC16A10"
"IL10",1.96688719357459e-150,0.703932328915335,0.151,0.01,3.94891941853971e-146,"Myeloid","IL10"
"STX7",2.38167735283486e-150,0.933849979548398,0.493,0.138,4.78169362128655e-146,"Myeloid","STX7"
"SULT1A1",8.23268732425529e-150,1.01715889482792,0.355,0.078,1.65287663409073e-145,"Myeloid","SULT1A1"
"SMCO4",4.18289690157068e-148,0.942473618285609,0.449,0.119,8.39800210928345e-144,"Myeloid","SMCO4"
"STX11",2.92507244562194e-147,0.825391018289712,0.517,0.13,5.87266794907516e-143,"Myeloid","STX11"
"SEMA4A",3.32205579254337e-146,0.80099744862632,0.339,0.064,6.66969141468933e-142,"Myeloid","SEMA4A"
"CEBPD",6.23525121596706e-146,0.974342850364074,0.474,0.134,1.25185138662971e-141,"Myeloid","CEBPD"
"CNPY3",2.85702483708206e-145,0.853695867612784,0.69,0.248,5.73604876540966e-141,"Myeloid","CNPY3"
"BLVRB",7.37709569748689e-144,0.952760770151674,0.7,0.275,1.48109950318444e-139,"Myeloid","BLVRB"
"PLSCR1",1.12811544687511e-142,0.897231814980515,0.675,0.246,2.26491738269116e-138,"Myeloid","PLSCR1"
"ATF5",1.31064057192406e-142,0.900327632374623,0.355,0.076,2.63137307625194e-138,"Myeloid","ATF5"
"RHOQ",4.59237399217723e-141,0.843073452743897,0.312,0.059,9.22010926409422e-137,"Myeloid","RHOQ"
"NABP1",2.00707141962282e-139,0.769436581273079,0.569,0.157,4.02959728917674e-135,"Myeloid","NABP1"
"PTMA",3.80219784756932e-139,-0.421364515741767,1,0.999,7.63367261856491e-135,"Myeloid","PTMA"
"PTGS1",5.23067564998433e-139,0.586973929562255,0.138,0.009,1.05016275024735e-134,"Myeloid","PTGS1"
"MEF2C",6.02667499043593e-139,0.908448277648066,0.564,0.167,1.20997553782982e-134,"Myeloid","MEF2C"
"ATG3",1.93242997426213e-137,0.861329242548313,0.56,0.18,3.87973965932607e-133,"Myeloid","ATG3"
"CREBL2",2.47994100328259e-137,0.853489844208349,0.399,0.097,4.97897755229046e-133,"Myeloid","CREBL2"
"DPYSL2",9.86427356564441e-136,0.905660152505436,0.494,0.147,1.98045020377443e-131,"Myeloid","DPYSL2"
"CD180",1.91070995410275e-135,0.482323988780921,0.104,0.003,3.83613237485208e-131,"Myeloid","CD180"
"LCP2",4.39966885180992e-135,0.770518918871411,0.519,0.138,8.83321515377878e-131,"Myeloid","LCP2"
"FMNL2",5.43525437913704e-135,0.652450479377306,0.165,0.015,1.09123602169934e-130,"Myeloid","FMNL2"
"OPN3",5.66243446517519e-135,0.693409230858583,0.182,0.02,1.13684696757322e-130,"Myeloid","OPN3"
"MITF",1.92149970189173e-134,0.699802976855546,0.171,0.017,3.85779495148804e-130,"Myeloid","MITF"
"EPSTI1",2.01024355649456e-134,0.795996992257501,0.71,0.237,4.03596598837413e-130,"Myeloid","EPSTI1"
"BATF3",1.5489502489096e-132,0.58830449877497,0.127,0.008,3.10982741473581e-128,"Myeloid","BATF3"
"IFNGR2",3.27416973829429e-132,0.820321473312642,0.254,0.043,6.57355058357345e-128,"Myeloid","IFNGR2"
"CALM1",7.86795174083391e-132,-0.510929287215559,0.925,0.928,1.57964867100723e-127,"Myeloid","CALM1"
"GABARAP",1.04344884441244e-131,0.841778658131619,0.443,0.12,2.09493224492685e-127,"Myeloid","GABARAP"
"HLA-DOB",3.01023088238533e-131,0.587053750143278,0.126,0.008,6.04364054256503e-127,"Myeloid","HLA-DOB"
"ARL11",1.13217577319589e-130,0.444028560776145,0.1,0.003,2.27306929984539e-126,"Myeloid","ARL11"
"GAPDH",3.03128236319729e-130,-0.358102108649391,1,0.978,6.08590560059119e-126,"Myeloid","GAPDH"
"RPL35A",4.19484695978984e-130,-0.432177601553368,1,0.998,8.42199424117005e-126,"Myeloid","RPL35A"
"GLA",5.92067364096973e-130,0.860324269810109,0.458,0.13,1.18869364689749e-125,"Myeloid","GLA"
"P2RY14",8.71102753659329e-130,0.569278811184378,0.136,0.009,1.74891299852183e-125,"Myeloid","P2RY14"
"MALAT1",1.00385879772867e-129,-0.456819165479946,1,0.999,2.01544730819985e-125,"Myeloid","MALAT1"
"RILPL2",1.00872933606061e-129,0.800847523305543,0.692,0.235,2.02522588800889e-125,"Myeloid","RILPL2"
"RGS19",1.30338077514428e-129,0.76150678685912,0.357,0.078,2.61679758225718e-125,"Myeloid","RGS19"
"APOBEC3A",4.61719209976381e-129,0.500810769573355,0.102,0.004,9.2699365786958e-125,"Myeloid","APOBEC3A"
"CTSL",1.18236679368693e-128,1.06191811684037,0.527,0.201,2.37383781168524e-124,"Myeloid","CTSL"
"MCOLN1",1.29984276696128e-128,0.845894613267158,0.288,0.056,2.60969432322816e-124,"Myeloid","MCOLN1"
"CD84",1.4228679289238e-128,0.712398646775235,0.449,0.11,2.85669194090032e-124,"Myeloid","CD84"
"SYNGR2",4.54706935995594e-128,0.833112033015533,0.646,0.245,9.12915115398354e-124,"Myeloid","SYNGR2"
"H2AFY",7.11460400872107e-128,0.797633718505152,0.742,0.307,1.42839904683093e-123,"Myeloid","H2AFY"
"RPL3",1.50614556101471e-127,-0.433929030876838,1,0.999,3.02388844284924e-123,"Myeloid","RPL3"
"WAS",1.81679457818073e-127,0.706774729526884,0.571,0.16,3.64757847461346e-123,"Myeloid","WAS"
"RNF13",2.52895441022584e-127,0.854055142242259,0.602,0.221,5.07738176941041e-123,"Myeloid","RNF13"
"CPM",3.10640942177255e-127,0.987699574194845,0.418,0.123,6.23673819609275e-123,"Myeloid","CPM"
"EIF1",3.73951787534862e-127,-0.428911024889576,0.999,0.997,7.50783003833742e-123,"Myeloid","EIF1"
"UBB",6.57409703787007e-127,-0.422909858265842,0.986,0.969,1.31988146229317e-122,"Myeloid","UBB"
"HCLS1",1.73328149365634e-126,0.745467154165724,0.787,0.264,3.47990925481384e-122,"Myeloid","HCLS1"
"LRP1",1.7358018700929e-126,0.842252872569565,0.239,0.04,3.48496941458552e-122,"Myeloid","LRP1"
"PTPN6",2.77000057882558e-126,0.768856379404409,0.457,0.123,5.56133016210811e-122,"Myeloid","PTPN6"
"TTYH2",3.50587131778908e-126,0.548474158082398,0.129,0.009,7.03873784472514e-122,"Myeloid","TTYH2"
"DAB2",1.33632544287593e-125,1.02042853268995,0.42,0.122,2.682940591662e-121,"Myeloid","DAB2"
"SNCA",1.37381187183944e-125,0.616177722317648,0.15,0.013,2.75820209509204e-121,"Myeloid","SNCA"
"TLR1",5.67932665914398e-125,0.499644642185964,0.121,0.007,1.14023841335634e-120,"Myeloid","TLR1"
"GK",6.23068089979982e-125,0.869061740359527,0.392,0.103,1.25093380425281e-120,"Myeloid","GK"
"HACD4",7.10636921184395e-125,0.727606680982997,0.383,0.089,1.42674574666191e-120,"Myeloid","HACD4"
"ALDH2",3.05904911346314e-124,0.966363790255819,0.48,0.161,6.14165290509994e-120,"Myeloid","ALDH2"
"SIRPA",4.28662178653289e-124,0.713580107956983,0.192,0.025,8.60625056082208e-120,"Myeloid","SIRPA"
"ITM2A",6.81860621631831e-124,-1.56323871156239,0.211,0.592,1.36897157005023e-119,"Myeloid","ITM2A"
"PLD3",6.89152593692911e-124,1.00584425305102,0.55,0.212,1.38361166235726e-119,"Myeloid","PLD3"
"RPL23A",3.17446089194017e-123,-0.438080957199525,1,0.998,6.37336513274828e-119,"Myeloid","RPL23A"
"JAML",5.10252985825235e-123,0.735206466644202,0.563,0.16,1.02443491964133e-118,"Myeloid","JAML"
"TMIGD3",1.06344792797655e-122,0.519518826629575,0.102,0.004,2.13508440499853e-118,"Myeloid","TMIGD3"
"QPCT",1.58752802536979e-122,0.713529094621143,0.213,0.031,3.18728001653492e-118,"Myeloid","QPCT"
"TLR5",3.08324462636763e-122,0.539170743361738,0.112,0.006,6.19023023635829e-118,"Myeloid","TLR5"
"METRNL",4.10181823253604e-122,0.721171489278626,0.414,0.102,8.23522046546261e-118,"Myeloid","METRNL"
"IER3",6.53193681822095e-122,0.921536314514927,0.619,0.245,1.31141695499422e-117,"Myeloid","IER3"
"VDR",1.49138096896548e-121,0.604404847043326,0.149,0.013,2.994245571392e-117,"Myeloid","VDR"
"FBP1",1.52254863160417e-121,0.846797645966603,0.282,0.057,3.0568208876717e-117,"Myeloid","FBP1"
"CCL3L3",4.61211933917387e-121,0.840588821908797,0.267,0.048,9.25975199725938e-117,"Myeloid","CCL3L3"
"MARCKS",5.06667841100261e-121,0.953103500493342,0.548,0.206,1.01723702457699e-116,"Myeloid","MARCKS"
"RPS18",5.17988159133616e-121,-0.420988139281636,1,1,1.03996482709256e-116,"Myeloid","RPS18"
"RASSF2",1.9998777714948e-120,0.67259640460112,0.249,0.042,4.01515460183011e-116,"Myeloid","RASSF2"
"RPS27",3.2169702330634e-120,-0.450941857376005,1,1,6.45871113692139e-116,"Myeloid","RPS27"
"MAP3K8",4.54935365728829e-120,0.761582837019143,0.495,0.143,9.1337373377377e-116,"Myeloid","MAP3K8"
"AKR1A1",4.69585861858498e-120,0.805173337831131,0.679,0.28,9.42787534853307e-116,"Myeloid","AKR1A1"
"ITGAM",7.03666524227584e-120,0.604280205209287,0.163,0.017,1.41275128069172e-115,"Myeloid","ITGAM"
"NUP214",7.35649278382264e-119,0.789354633410907,0.323,0.073,1.47696305620807e-114,"Myeloid","NUP214"
"ACER3",8.21899485160247e-119,0.800444766057288,0.28,0.057,1.65012759635623e-114,"Myeloid","ACER3"
"RPS12",2.62273499687999e-118,-0.420697147825946,1,0.999,5.26566505323595e-114,"Myeloid","RPS12"
"PLEKHO1",3.13683468357311e-118,0.747144311808626,0.306,0.065,6.29782299420973e-114,"Myeloid","PLEKHO1"
"IFNGR1",5.2562625222389e-118,0.745338899609938,0.73,0.276,1.0552998265899e-113,"Myeloid","IFNGR1"
"TM6SF1",6.25069145507201e-118,0.736050377601994,0.233,0.039,1.25495132343481e-113,"Myeloid","TM6SF1"
"NCKAP1L",6.5792675892598e-118,0.645623218448519,0.417,0.103,1.32091955389569e-113,"Myeloid","NCKAP1L"
"RPLP1",7.93847146666746e-118,-0.418377481112523,1,1,1.59380691636283e-113,"Myeloid","RPLP1"
"C10orf54",3.06045680897933e-117,0.741893400209965,0.665,0.229,6.1444791353878e-113,"Myeloid","C10orf54"
"ARHGAP18",2.11773908410912e-116,0.782769465147584,0.469,0.139,4.25178475916588e-112,"Myeloid","ARHGAP18"
"ACSL1",2.22370690330467e-116,0.829157743029819,0.318,0.073,4.46453634976478e-112,"Myeloid","ACSL1"
"SLC38A6",2.27346841713835e-116,0.713783682631276,0.212,0.033,4.56444254108867e-112,"Myeloid","SLC38A6"
"RPS15",5.91624673352749e-116,-0.399841354819273,1,1,1.18780485669031e-111,"Myeloid","RPS15"
"RPL30",1.18847143246271e-115,-0.42513952016948,1,0.995,2.38609409495538e-111,"Myeloid","RPL30"
"RPS28",1.50966599779941e-115,-0.397330964579048,1,0.999,3.03095642378187e-111,"Myeloid","RPS28"
"NAMPT",1.65918428418521e-115,0.736182506022452,0.883,0.422,3.33114428735864e-111,"Myeloid","NAMPT"
"RPL41",4.01232724008659e-115,-0.418768409373791,1,1,8.05554939992185e-111,"Myeloid","RPL41"
"CD1D",4.79429820266724e-115,0.639843705236701,0.154,0.016,9.62551250149501e-111,"Myeloid","CD1D"
"BMP2K",7.49466145919545e-115,0.704227301866105,0.204,0.03,1.50470318116267e-110,"Myeloid","BMP2K"
"IRAK3",1.16402957827805e-114,0.671966275757298,0.189,0.026,2.33702218430884e-110,"Myeloid","IRAK3"
"RPL19",1.77339605808985e-114,-0.401586320809308,1,0.999,3.56044726582699e-110,"Myeloid","RPL19"
"HBEGF",2.45460808415538e-114,0.939167440378187,0.413,0.122,4.92811665055876e-110,"Myeloid","HBEGF"
"TET2",2.74748222669392e-114,0.707648112441243,0.251,0.046,5.51612006653338e-110,"Myeloid","TET2"
"RPL13A",7.00504399190082e-114,-0.429568679613627,1,1,1.40640268225393e-109,"Myeloid","RPL13A"
"PFKFB3",8.31496490225001e-114,0.74016997978019,0.504,0.156,1.66939550342473e-109,"Myeloid","PFKFB3"
"APOBR",3.3550752498063e-113,0.588045005795262,0.179,0.022,6.7359845790361e-109,"Myeloid","APOBR"
"HEXA",3.80072471333654e-113,0.806091054853548,0.535,0.187,7.63071500696577e-109,"Myeloid","HEXA"
"GNA15",4.56454265927459e-113,0.62230907227652,0.279,0.053,9.1642322970256e-109,"Myeloid","GNA15"
"CCL3",4.81613344850759e-113,0.857595500509648,0.486,0.143,9.66935112456868e-109,"Myeloid","CCL3"
"RPLP2",5.79999282095821e-113,-0.417772322610599,1,1,1.16446455866378e-108,"Myeloid","RPLP2"
"RPL13",6.47403763107449e-113,-0.473187339037076,0.985,0.994,1.29979253519083e-108,"Myeloid","RPL13"
"RPS15A",9.9786389176228e-113,-0.430173250319952,1,0.999,2.00341133549113e-108,"Myeloid","RPS15A"
"RPL32",1.59550516533726e-112,-0.410848469443337,1,0.999,3.20329572044761e-108,"Myeloid","RPL32"
"HLA-A",2.09032649130569e-112,-0.444375681305586,0.999,0.992,4.19674849659443e-108,"Myeloid","HLA-A"
"COMT",7.2333575773087e-112,0.777108615297117,0.635,0.249,1.45224120079627e-107,"Myeloid","COMT"
"SNX2",1.36253397688491e-111,0.78478587420935,0.524,0.183,2.73555946539183e-107,"Myeloid","SNX2"
"PTGS2",1.42707750087335e-111,0.754546053970117,0.207,0.032,2.86514349850342e-107,"Myeloid","PTGS2"
"MT-ND4",2.49067244996735e-111,-0.336026430194239,1,0.99,5.00052307779944e-107,"Myeloid","MT-ND4"
"RPL24",3.00719834704513e-111,-0.394242878264416,0.999,0.984,6.03755212136251e-107,"Myeloid","RPL24"
"FERMT3",3.21543938481167e-111,0.671150728741461,0.489,0.141,6.4556376528864e-107,"Myeloid","FERMT3"
"RPL18",5.02170574253706e-111,-0.397516817385059,1,0.995,1.00820786192916e-106,"Myeloid","RPL18"
"RPL35",5.08358617086502e-111,-0.377176800192121,1,0.996,1.02063159552457e-106,"Myeloid","RPL35"
"RPL10",5.27535786981682e-111,-0.410642869490729,1,1,1.05913359952312e-106,"Myeloid","RPL10"
"RPS27A",5.39613448513404e-111,-0.430555234451395,1,0.999,1.08338192058036e-106,"Myeloid","RPS27A"
"BEX4",5.93563158475434e-111,0.732022467254622,0.417,0.115,1.19169675327113e-106,"Myeloid","BEX4"
"MT-ND2",6.45649831226342e-111,-0.377555818334376,0.999,0.983,1.29627116615313e-106,"Myeloid","MT-ND2"
"DPEP2",6.49479896275739e-111,0.559603175186593,0.144,0.014,1.3039607877528e-106,"Myeloid","DPEP2"
"RPL15",7.75973762681651e-111,-0.393085174922081,1,0.998,1.55792252333595e-106,"Myeloid","RPL15"
"RPL36",2.47051406831425e-110,-0.390983431971622,1,0.997,4.96005109495453e-106,"Myeloid","RPL36"
"ANXA5",3.70713590712368e-110,0.69906427976643,0.9,0.444,7.4428167607322e-106,"Myeloid","ANXA5"
"MT-CYB",4.56639778313537e-110,-0.334469234033173,0.996,0.968,9.16795682920087e-106,"Myeloid","MT-CYB"
"APOE",9.01872739577748e-110,0.984615937730345,0.374,0.103,1.81068989925025e-105,"Myeloid","APOE"
"HLA-C",1.09582086950948e-109,-0.423286304232588,1,0.996,2.20007955971418e-105,"Myeloid","HLA-C"
"ARL8B",2.18100763343982e-109,0.791944004842197,0.439,0.137,4.37880902565712e-105,"Myeloid","ARL8B"
"NINJ1",4.00519916693717e-109,0.754604652677617,0.624,0.242,8.04123836745976e-105,"Myeloid","NINJ1"
"RPL7",4.062483474617e-109,-0.396539286351159,0.999,0.997,8.15624807198855e-105,"Myeloid","RPL7"
"RPS7",4.49677747257193e-109,-0.400752539633687,1,0.995,9.02818013168267e-105,"Myeloid","RPS7"
"LAP3",4.50564258643764e-109,0.760821474935652,0.689,0.284,9.04597862079085e-105,"Myeloid","LAP3"
"RPS20",4.57515808885622e-109,-0.398996881551876,1,0.995,9.18554489499663e-105,"Myeloid","RPS20"
"MT-CO3",4.87774314007858e-109,-0.359382889147856,0.999,0.992,9.79304490233576e-105,"Myeloid","MT-CO3"
"RAB32",6.07715828496748e-109,0.801278600856032,0.258,0.054,1.22011106887292e-104,"Myeloid","RAB32"
"RPS6",7.45475095269136e-109,-0.419982994016843,1,0.999,1.49669034877184e-104,"Myeloid","RPS6"
"OTUD1",2.32993995662134e-108,0.755785959466766,0.23,0.042,4.67782045090866e-104,"Myeloid","OTUD1"
"RHBDF2",3.30652532536533e-108,0.658799595415228,0.28,0.058,6.63851089573598e-104,"Myeloid","RHBDF2"
"DOCK2",4.68314668421214e-108,0.623932479781687,0.335,0.077,9.4023535978927e-104,"Myeloid","DOCK2"
"B2M",1.1110010217229e-107,-0.420236079571399,1,1,2.23055675131307e-103,"Myeloid","B2M"
"RPL8",1.1207391569703e-107,-0.374202345050344,1,0.996,2.25010800544928e-103,"Myeloid","RPL8"
"RPS19",1.25778263882526e-107,-0.407235511133137,1,1,2.52525020396947e-103,"Myeloid","RPS19"
"FAU",1.46521497580794e-107,-0.383703485027484,1,0.997,2.94171210692959e-103,"Myeloid","FAU"
"RPL11",1.50184514298096e-107,-0.396222803401899,1,0.999,3.01525449356288e-103,"Myeloid","RPL11"
"ABCA1",1.75375297496005e-107,0.850487531101672,0.264,0.058,3.5210098478273e-103,"Myeloid","ABCA1"
"CLIC2",2.41492698683251e-107,0.822655421927023,0.32,0.08,4.84844891146362e-103,"Myeloid","CLIC2"
"H3F3B",2.48824941414992e-107,-0.39079673761017,0.999,0.991,4.9956583487888e-103,"Myeloid","H3F3B"
"CD80",5.8872293689814e-107,0.466798848545918,0.113,0.008,1.1819790404104e-102,"Myeloid","CD80"
"EEF1A1",1.61047292247088e-106,-0.417874092765833,1,1,3.23334648644479e-102,"Myeloid","EEF1A1"
"MT-CO1",1.61384586829725e-106,-0.377154273627071,0.999,0.997,3.24011834978038e-102,"Myeloid","MT-CO1"
"RPS14",3.5888066931839e-106,-0.406981155298763,1,0.999,7.20524719790532e-102,"Myeloid","RPS14"
"SDC3",6.50510624248956e-106,0.700914993559466,0.179,0.025,1.30603018030463e-101,"Myeloid","SDC3"
"MANBA",9.67768621497493e-106,0.684181996482858,0.239,0.045,1.94298906138052e-101,"Myeloid","MANBA"
"RPL18A",2.29288888731417e-105,-0.392272426257614,1,0.999,4.60343301906065e-101,"Myeloid","RPL18A"
"PRCP",2.51582227343911e-105,0.778229398124895,0.524,0.183,5.0510163783837e-101,"Myeloid","PRCP"
"HLA-B",2.66740015596373e-105,-0.412386888586414,1,0.994,5.35533929312837e-101,"Myeloid","HLA-B"
"RPS4X",2.71717592394351e-105,-0.415370785963912,0.999,0.997,5.45527410250139e-101,"Myeloid","RPS4X"
"ATP6AP1",3.11171659382415e-105,0.781366269553787,0.5,0.176,6.24739340542075e-101,"Myeloid","ATP6AP1"
"CYB5R4",3.19483279049107e-105,0.684187953121573,0.338,0.084,6.41426579346893e-101,"Myeloid","CYB5R4"
"RPS8",5.34444621629285e-105,-0.392077484516117,1,0.999,1.07300446684511e-100,"Myeloid","RPS8"
"MT-CO2",6.15826306632721e-105,-0.347493348313215,1,0.992,1.23639447582651e-100,"Myeloid","MT-CO2"
"RPS16",1.18756219870291e-104,-0.387932386053095,1,0.998,2.38426862633583e-100,"Myeloid","RPS16"
"RPL21",2.0690179989134e-104,-0.421497992200397,1,0.999,4.15396743641844e-100,"Myeloid","RPL21"
"RPL6",2.23381976409986e-104,-0.404843918324008,0.995,0.991,4.48483994038328e-100,"Myeloid","RPL6"
"M6PR",2.9081330277279e-104,0.674616554047129,0.649,0.247,5.83865867976931e-100,"Myeloid","M6PR"
"MT-ATP6",1.2368306040474e-103,-0.340428270346262,1,0.981,2.48318480374597e-99,"Myeloid","MT-ATP6"
"RPS5",1.40391620389882e-103,-0.369478344515269,0.999,0.988,2.81864256256767e-99,"Myeloid","RPS5"
"RPS3",2.9516964155347e-103,-0.426577818425126,1,0.999,5.92612089346901e-99,"Myeloid","RPS3"
"CLN8",5.8511958411807e-103,0.744884737472036,0.43,0.132,1.17474458903385e-98,"Myeloid","CLN8"
"RPL37",8.48762203799507e-103,-0.391106052588303,1,0.995,1.70405987656827e-98,"Myeloid","RPL37"
"RPS17",1.54717931980746e-102,-0.392123366838013,1,0.995,3.10627192037744e-98,"Myeloid","RPS17"
"UBC",3.188327071064e-102,-0.40644147221222,0.983,0.969,6.40120426057519e-98,"Myeloid","UBC"
"RPL10A",4.42210993216363e-102,-0.400368258041505,0.999,0.991,8.87827011080492e-98,"Myeloid","RPL10A"
"SLC16A3",5.3786080517044e-102,0.696884057499537,0.455,0.138,1.07986313854069e-97,"Myeloid","SLC16A3"
"RPL29",5.66764153203489e-102,-0.371156689012296,1,0.992,1.13789239038664e-97,"Myeloid","RPL29"
"RPL5",6.99228857991929e-102,-0.390161650909409,0.996,0.982,1.4038417781904e-97,"Myeloid","RPL5"
"LIMS1",8.54872112929585e-102,0.690876545398861,0.737,0.305,1.71632674112873e-97,"Myeloid","LIMS1"
"RNH1",1.55209088188596e-101,0.68256737443681,0.785,0.37,3.11613286356244e-97,"Myeloid","RNH1"
"CYTH4",1.76957339354752e-101,0.617227304629935,0.274,0.057,3.55277250222536e-97,"Myeloid","CYTH4"
"RPL37A",2.32950408727266e-101,-0.372689885337006,1,0.995,4.67694535601731e-97,"Myeloid","RPL37A"
"CORO1C",5.37956966866236e-101,0.785915682002623,0.38,0.115,1.08005620237734e-96,"Myeloid","CORO1C"
"ST14",5.7807763486822e-101,0.537783365166679,0.121,0.011,1.16060646752493e-96,"Myeloid","ST14"
"SPG21",6.48612386028406e-101,0.793696241956447,0.405,0.128,1.30221908742923e-96,"Myeloid","SPG21"
"RAP2B",8.08427730244711e-101,0.711709571599983,0.365,0.1,1.62308035401231e-96,"Myeloid","RAP2B"
"RPL34",8.32042682107216e-101,-0.413654209594013,1,0.999,1.67049209286666e-96,"Myeloid","RPL34"
"SDSL",3.19087590247434e-100,0.819244326304596,0.282,0.07,6.40632154939774e-96,"Myeloid","SDSL"
"RPS23",6.55944028060055e-100,-0.378736039419088,1,0.997,1.31693882513617e-95,"Myeloid","RPS23"
"YBX1",9.73107793631503e-100,0.653636099983833,0.842,0.411,1.95370851727397e-95,"Myeloid","YBX1"
"RPS25",1.38645655842374e-99,-0.410674566531574,1,0.998,2.78358883234733e-95,"Myeloid","RPS25"
"NAAA",1.40605893114965e-99,0.657985414759001,0.242,0.048,2.82294451606915e-95,"Myeloid","NAAA"
"HVCN1",1.41537648441193e-99,0.599213588362361,0.171,0.024,2.84165136775383e-95,"Myeloid","HVCN1"
"RPL27A",1.58668199943789e-99,-0.396425708481683,1,0.999,3.18558145027145e-95,"Myeloid","RPL27A"
"ICOSLG",7.10623714000312e-99,0.514749758548916,0.129,0.013,1.42671923059843e-94,"Myeloid","ICOSLG"
"SMS",8.55080197697493e-99,0.708839350105859,0.633,0.259,1.71674451291726e-94,"Myeloid","SMS"
"LPCAT2",1.95483763107898e-98,0.717166258928561,0.251,0.053,3.92472751191728e-94,"Myeloid","LPCAT2"
"RASGEF1B",2.81559163841754e-98,0.696663774012187,0.446,0.138,5.6528633324509e-94,"Myeloid","RASGEF1B"
"TKT",3.10218017839388e-98,0.704909887585591,0.656,0.284,6.22824714416139e-94,"Myeloid","TKT"
