"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"RPL39.8",7.29470815615905e-17,0.309082167606936,0.744,0.602,1.10602365063683e-12,"Carcinoma","RPL39"
"COL1A1.9",8.18413622014989e-17,-3.06687489941401,0.085,0.155,1.24087873369913e-12,"Carcinoma","COL1A1"
"NAMPT.7",1.06787387601055e-16,-0.95407140371399,0.098,0.176,1.6191103708072e-12,"Carcinoma","NAMPT"
"NDUFB5",1.43057967362589e-16,0.344274795096792,0.142,0.076,2.16904490115158e-12,"Carcinoma","NDUFB5"
"VCAN.8",1.97824400143435e-16,-1.48716997389419,0.052,0.119,2.99941355497477e-12,"Carcinoma","VCAN"
"FCGRT.6",2.11224364184431e-16,-1.14653532854644,0.167,0.244,3.20258380976435e-12,"Carcinoma","FCGRT"
"APOL1.3",5.52851439590972e-16,-0.859740390607314,0.038,0.1,8.38233352707832e-12,"Carcinoma","APOL1"
"ZFAND5.5",6.51868136146205e-16,-0.977956387669191,0.167,0.245,9.88362468024876e-12,"Carcinoma","ZFAND5"
"FOSB.7",7.12190947366471e-16,-0.87310167174281,0.243,0.324,1.07982391439704e-11,"Carcinoma","FOSB"
"TPI1.4",8.68438674835169e-16,0.256501784768904,0.31,0.207,1.31672671878508e-11,"Carcinoma","TPI1"
"HERPUD1.7",9.82556712414748e-16,-1.1764392135181,0.152,0.228,1.48975248736324e-11,"Carcinoma","HERPUD1"
"GGNBP2.1",1.38190324305582e-15,0.2767188374739,0.137,0.073,2.09524169712124e-11,"Carcinoma","GGNBP2"
"PAH.1",1.55979262902176e-15,0.579172022583881,0.1,0.048,2.36495758412279e-11,"Carcinoma","PAH"
"GADD45B.6",1.70049700115656e-15,-1.07115423614038,0.151,0.227,2.57829355315358e-11,"Carcinoma","GADD45B"
"LYVE1.8",2.37271559029625e-15,-1.32865835446904,0.055,0.118,3.59751137800717e-11,"Carcinoma","LYVE1"
"CRTAP.3",2.6195671305496e-15,-0.899240579002672,0.058,0.123,3.9717876833393e-11,"Carcinoma","CRTAP"
"SDCBP.3",3.99972301191564e-15,-0.809755870470328,0.107,0.18,6.0643800306665e-11,"Carcinoma","SDCBP"
"RPL35.6",5.1450025743401e-15,0.415248646735734,0.632,0.511,7.80085290321446e-11,"Carcinoma","RPL35"
"AC010422.3.9",6.47269123836094e-15,-0.87575087218002,0.052,0.115,9.81389445560285e-11,"Carcinoma","AC010422.3"
"MT1E.9",6.56102936503951e-15,-1.03211868554841,0.076,0.146,9.9478327232729e-11,"Carcinoma","MT1E"
"TMED9.1",1.29016852890351e-14,0.275847916058959,0.14,0.077,1.9561535235235e-10,"Carcinoma","TMED9"
"MRPS15",1.81040791400396e-14,0.31055606174133,0.109,0.055,2.7449404792128e-10,"Carcinoma","MRPS15"
"ORM1.1",3.93976453688016e-14,-2.24723831989763,0.043,0.1,5.9734709908177e-10,"Carcinoma","ORM1"
"PTEN.3",4.23145300503884e-14,-0.924345847539145,0.076,0.142,6.41572904623988e-10,"Carcinoma","PTEN"
"MMADHC",4.36967522101421e-14,0.267647881598072,0.123,0.066,6.62530157010174e-10,"Carcinoma","MMADHC"
"GLUL.9",6.04403772093339e-14,-0.915947655665011,0.264,0.327,9.16396999247921e-10,"Carcinoma","GLUL"
"AC099329.3.1",6.30191278172187e-14,0.43799079018851,0.121,0.065,9.5549601596467e-10,"Carcinoma","AC099329.3"
"BIRC3.3",8.09231547357197e-14,0.276528048594509,0.128,0.07,1.22695687210298e-09,"Carcinoma","BIRC3"
"NAP1L1.7",1.05227112248088e-13,-0.859844111825213,0.26,0.323,1.59545347590551e-09,"Carcinoma","NAP1L1"
"MLXIP",1.10268578977452e-13,0.278600939428901,0.102,0.052,1.67189219445613e-09,"Carcinoma","MLXIP"
"RHOB.7",1.36351902434562e-13,0.28575622942963,0.361,0.26,2.06736754471283e-09,"Carcinoma","RHOB"
"MYL9.10",1.84467260157123e-13,-1.66868762925726,0.063,0.122,2.7968925985023e-09,"Carcinoma","MYL9"
"RPL12.6",2.12962211482804e-13,0.341387372964328,0.678,0.553,3.22893305050227e-09,"Carcinoma","RPL12"
"PCBD1.1",5.87427925933963e-13,0.34442259558275,0.126,0.071,8.90658221301075e-09,"Carcinoma","PCBD1"
"GXYLT2.9",5.93283171630856e-13,-0.978351729066074,0.081,0.141,8.99535944826704e-09,"Carcinoma","GXYLT2"
"DDIT4.3",6.39193432427522e-13,-0.85082900186815,0.049,0.105,9.69145082246609e-09,"Carcinoma","DDIT4"
"SH3BGRL.4",1.04646239442866e-12,-0.948259946102455,0.064,0.121,1.58664628243274e-08,"Carcinoma","SH3BGRL"
"CXCL12.4",1.24623850837754e-12,-1.2037569909607,0.051,0.105,1.88954682640202e-08,"Carcinoma","CXCL12"
"NDUFB6",1.41746306603335e-12,0.317489356715095,0.134,0.077,2.14915750071977e-08,"Carcinoma","NDUFB6"
"INSIG1.5",1.57809035919067e-12,-0.719909204932068,0.054,0.11,2.39270060260489e-08,"Carcinoma","INSIG1"
"GSTO1.6",2.00709872885205e-12,-0.734910807597212,0.115,0.182,3.04316309268549e-08,"Carcinoma","GSTO1"
"ARPC2.8",2.0791941402901e-12,-0.825268186734893,0.3,0.349,3.15247415550786e-08,"Carcinoma","ARPC2"
"C1S.11",2.46956743048019e-12,-1.13447524175223,0.073,0.13,3.74435813809407e-08,"Carcinoma","C1S"
"SOCS3.4",2.62089244172892e-12,-0.865719698055337,0.066,0.124,3.97379712014939e-08,"Carcinoma","SOCS3"
"EPAS1.10",2.99695957071525e-12,-1.28285754732411,0.098,0.157,4.54399010111846e-08,"Carcinoma","EPAS1"
"IFNGR1.6",3.22657481345277e-12,-0.972731047671136,0.086,0.145,4.89213273215709e-08,"Carcinoma","IFNGR1"
"TGM2.5",3.64004858593388e-12,-0.823699097593067,0.05,0.104,5.51904166599295e-08,"Carcinoma","TGM2"
"CAVIN1.10",4.95555200700831e-12,-1.01206885142284,0.054,0.107,7.51360795302599e-08,"Carcinoma","CAVIN1"
"S100A4.11",5.16212281126972e-12,-0.751000801671873,0.112,0.177,7.82681060644715e-08,"Carcinoma","S100A4"
"GNAS.6",5.63764982426772e-12,-0.555584640592077,0.575,0.572,8.54780466355471e-08,"Carcinoma","GNAS"
"LDHA.4",5.83827218119945e-12,0.282815859237397,0.34,0.244,8.8519882811346e-08,"Carcinoma","LDHA"
"PUM1",7.6681245077544e-12,0.25678875658349,0.103,0.055,1.16264103786572e-07,"Carcinoma","PUM1"
"ZYX.7",2.12138684896975e-11,-0.921365545212879,0.112,0.172,3.21644674040793e-07,"Carcinoma","ZYX"
"CEBPB.9",2.19976390115579e-11,-0.927698571734286,0.134,0.194,3.3352820269324e-07,"Carcinoma","CEBPB"
"MFSD1.8",2.55400705115162e-11,-0.83452507705067,0.061,0.114,3.87238549095608e-07,"Carcinoma","MFSD1"
"APOLD1.6",2.69668120917538e-11,-1.01184363038149,0.054,0.105,4.0887080493517e-07,"Carcinoma","APOLD1"
"GSN.9",3.51109737263704e-11,-1.07156393523871,0.131,0.187,5.32352583639228e-07,"Carcinoma","GSN"
"KLF4.7",6.17530504339588e-11,-0.926058660131995,0.102,0.159,9.36299750679683e-07,"Carcinoma","KLF4"
"PNISR",9.1313096953373e-11,0.280800605919345,0.118,0.068,1.38448917600704e-06,"Carcinoma","PNISR"
"CRIP2.9",1.34015254313145e-10,-0.746813248458601,0.062,0.114,2.0319392858959e-06,"Carcinoma","CRIP2"
"SCO2.9",1.36934326159374e-10,-0.852535790186802,0.071,0.123,2.07619825322843e-06,"Carcinoma","SCO2"
"HMGCS2.1",1.50089884968019e-10,0.561247624946575,0.104,0.059,2.2756628358851e-06,"Carcinoma","HMGCS2"
"SH3BGRL3.10",2.40830872997931e-10,-0.876559429815703,0.282,0.327,3.65147769639464e-06,"Carcinoma","SH3BGRL3"
"REL.6",2.56243911701641e-10,-0.966698072620035,0.057,0.105,3.88517018922028e-06,"Carcinoma","REL"
"NRP1.7",2.57043449087564e-10,-0.882777096662409,0.059,0.107,3.89729277506564e-06,"Carcinoma","NRP1"
"FXYD5.8",2.8640454291331e-10,-0.838518939652844,0.118,0.174,4.3424656796516e-06,"Carcinoma","FXYD5"
"IFI27.9",3.10829579683754e-10,-1.14399501228722,0.107,0.16,4.71279808716508e-06,"Carcinoma","IFI27"
"ATP6V1B2.4",3.51919474093462e-10,-0.743404214617975,0.052,0.1,5.33580306620507e-06,"Carcinoma","ATP6V1B2"
"ATP1B3.7",5.20826090791285e-10,-0.976807988158589,0.117,0.17,7.89676518857746e-06,"Carcinoma","ATP1B3"
"SMIM14.1",5.25933732246723e-10,0.255649513922459,0.11,0.064,7.97420724832481e-06,"Carcinoma","SMIM14"
"APOC4-APOC2.1",8.77595266625618e-10,-1.63445141313248,0.059,0.104,1.33060994325776e-05,"Carcinoma","APOC4-APOC2"
"AC068580.4.9",1.75186952389548e-09,-1.17907097036306,0.286,0.322,2.65618457213033e-05,"Carcinoma","AC068580.4"
"TUBA1B.7",2.38098865145992e-09,-0.91552715708928,0.267,0.31,3.61005499334354e-05,"Carcinoma","TUBA1B"
"LIMS1.6",4.16228101917078e-09,-0.837758059027565,0.082,0.13,6.31085048126674e-05,"Carcinoma","LIMS1"
"CMTM6.7",3.93734882642971e-08,-0.65155928351739,0.103,0.151,0.000596980829063273,"Carcinoma","CMTM6"
"BNIP3L.1",5.24578285427214e-08,-0.685376871460218,0.061,0.103,0.000795365596364742,"Carcinoma","BNIP3L"
"CTGF.8",7.89907816063447e-08,-0.599243280519894,0.174,0.115,0.0011976582307154,"Carcinoma","CTGF"
"HSPG2.7",1.19135956757826e-07,-0.873863829834571,0.062,0.101,0.00180633937636215,"Carcinoma","HSPG2"
"TFPI.10",1.31325613346486e-07,-0.771281360224259,0.068,0.11,0.00199115894955942,"Carcinoma","TFPI"
"ITGA1.7",2.12651658129422e-07,-0.989789819593635,0.065,0.104,0.0032242244405583,"Carcinoma","ITGA1"
"RPS13.6",2.95865285157967e-07,-0.349786604486349,0.637,0.611,0.0044859094535651,"Carcinoma","RPS13"
"BTG2.5",3.2465609335824e-07,-0.822205808355159,0.096,0.137,0.00492243568749763,"Carcinoma","BTG2"
"LAP3.3",3.58848275906427e-07,-0.507674750992608,0.065,0.104,0.00544085755929324,"Carcinoma","LAP3"
"RPL15.5",3.67863717438608e-07,-0.420106480433381,0.636,0.598,0.00557754968380417,"Carcinoma","RPL15"
"CPM.4",5.50136697424245e-07,-0.8098958663037,0.074,0.113,0.0083411726063464,"Carcinoma","CPM"
"SLC27A4.10",7.12615751365731e-07,-0.413465458727662,0.611,0.597,0.0108046800222072,"Carcinoma","SLC27A4"
"IFITM3.9",7.20727074984228e-07,-0.726640970709329,0.482,0.459,0.0109276639109109,"Carcinoma","IFITM3"
"BCL2L2-PABPN1.1",9.04501616286337e-07,-0.280114736125995,0.178,0.123,0.0137140535061334,"Carcinoma","BCL2L2-PABPN1"
"BST2.3",1.0084807633712e-06,-0.756543094554979,0.121,0.162,0.0152905853342341,"Carcinoma","BST2"
"CSTB.6",1.20155866996673e-06,-0.258648112571806,0.29,0.212,0.0182180325540356,"Carcinoma","CSTB"
"FN1.8",1.76399071788885e-06,-1.59162851160069,0.229,0.253,0.0267456272646308,"Carcinoma","FN1"
"DUSP6.8",2.24100578942408e-06,-0.268417346274164,0.138,0.092,0.0339781297792479,"Carcinoma","DUSP6"
"FOS.6",3.2426688530681e-06,-0.600061385978528,0.358,0.377,0.0491653451502185,"Carcinoma","FOS"
"ZFP36L2.9",4.06046812605585e-06,-0.301504571631444,0.32,0.238,0.0615648177272588,"Carcinoma","ZFP36L2"
"CALD1.10",4.45698104408276e-06,-1.24452403976132,0.141,0.175,0.0675767465903829,"Carcinoma","CALD1"
"METRNL.4",5.48206928231483e-06,-0.676629001234374,0.067,0.1,0.0831191344584575,"Carcinoma","METRNL"
"PNRC1.6",5.84673519026137e-06,-0.603808948088764,0.248,0.28,0.0886481989547429,"Carcinoma","PNRC1"
"LDHB.5",6.11756657415348e-06,-0.666876469968014,0.081,0.116,0.092754544397315,"Carcinoma","LDHB"
"SAT1.8",6.68614148697601e-06,-0.606190855812826,0.384,0.394,0.10137527722553,"Carcinoma","SAT1"
"PLD3.9",8.50318454966543e-06,-0.996273726465883,0.123,0.156,0.128925284142027,"Carcinoma","PLD3"
"IER5.4",9.9497616782847e-06,-0.722572022287806,0.07,0.103,0.150858286566153,"Carcinoma","IER5"
"RAP1A.3",2.08385898258645e-05,-0.616181398716216,0.087,0.12,0.315954698939757,"Carcinoma","RAP1A"
"RPL13.5",2.34354048053179e-05,0.371859358988495,0.78,0.703,0.35532760765823,"Carcinoma","RPL13"
"AREG.9",2.79980171261133e-05,-0.367465624060143,0.161,0.114,0.424505935666129,"Carcinoma","AREG"
"HBEGF.7",2.94185483587543e-05,-0.725316569933412,0.074,0.105,0.446044030215433,"Carcinoma","HBEGF"
"PICALM.5",3.10325841206162e-05,-0.668656703027367,0.116,0.149,0.470516040436783,"Carcinoma","PICALM"
"PLPP1.9",4.98122211425843e-05,-0.734853746977732,0.079,0.11,0.755252896963864,"Carcinoma","PLPP1"
"TGFBR2.7",5.72266172154651e-05,-0.707971530458628,0.095,0.125,0.867669970220883,"Carcinoma","TGFBR2"
"AKAP13.5",6.17666670453583e-05,-0.68474722605458,0.13,0.163,0.936506205741723,"Carcinoma","AKAP13"
"CAPG.10",0.000118187444255866,-0.840069776050216,0.079,0.107,1,"Carcinoma","CAPG"
"AHNAK.6",0.000159337412076047,-0.263110050259212,0.253,0.193,1,"Carcinoma","AHNAK"
"WNK1.3",0.000213585749794673,-0.444548426483086,0.078,0.107,1,"Carcinoma","WNK1"
"SELENOP.9",0.000247306809004095,-1.00126979374597,0.21,0.224,1,"Carcinoma","SELENOP"
"PFN1.9",0.000414831374677476,-0.526725437883756,0.459,0.439,1,"Carcinoma","PFN1"
"ETS2.7",0.000478514485501426,-0.635522149042396,0.148,0.173,1,"Carcinoma","ETS2"
"APOH.8",0.000559224887592279,-1.28665575435096,0.14,0.101,1,"Carcinoma","APOH"
"HSPA1B.4",0.000560358733360125,-0.450734360931163,0.206,0.156,1,"Carcinoma","HSPA1B"
"RNF130.9",0.000735733097155687,-0.599773658911711,0.162,0.187,1,"Carcinoma","RNF130"
"WASF2.4",0.000855963026719226,-0.636113829446516,0.122,0.146,1,"Carcinoma","WASF2"
"ALDH2.4",0.000983476645175087,-0.681548327386609,0.167,0.187,1,"Carcinoma","ALDH2"
"DNAJA1.4",0.00120529801432234,-0.588879399919906,0.203,0.227,1,"Carcinoma","DNAJA1"
"EIF1.4",0.00163329524432174,-0.274814750189782,0.617,0.591,1,"Carcinoma","EIF1"
"ANP32B.2",0.00206945030754038,-0.250270696739546,0.218,0.172,1,"Carcinoma","ANP32B"
"THBS1.9",0.00219216736994287,-0.2846116235385,0.129,0.099,1,"Carcinoma","THBS1"
"CD99.6",0.00224307716882613,-0.600378451478279,0.168,0.189,1,"Carcinoma","CD99"
"POMP.5",0.00238280508556561,-0.268575912445649,0.207,0.165,1,"Carcinoma","POMP"
"CFH.9",0.00281727657408339,-0.322597862527408,0.163,0.125,1,"Carcinoma","CFH"
"TUBA1A.5",0.00285334781782984,-0.443882458438372,0.157,0.179,1,"Carcinoma","TUBA1A"
"YWHAB.2",0.00299457426402953,-0.260955329600872,0.392,0.312,1,"Carcinoma","YWHAB"
"C1R.11",0.00354548747668726,-0.822795320802128,0.109,0.129,1,"Carcinoma","C1R"
"HSPH1.7",0.00374300468739979,-0.491782425013741,0.154,0.12,1,"Carcinoma","HSPH1"
"LAMB1.1",0.00395860004720758,-0.41477626967581,0.106,0.079,1,"Carcinoma","LAMB1"
"DPYSL2.4",0.00598777186071768,-0.622052182368035,0.103,0.122,1,"Carcinoma","DPYSL2"
"CD55.3",0.00639221378991232,-0.529642372550899,0.09,0.11,1,"Carcinoma","CD55"
"SFPQ.2",0.00669246704015088,-0.293614479627966,0.203,0.161,1,"Carcinoma","SFPQ"
"IL6ST.9",0.00685809428360443,-0.471103816241792,0.146,0.168,1,"Carcinoma","IL6ST"
"BX248415.1.9",0.00730620354899453,-0.534216434386364,0.122,0.092,1,"Carcinoma","BX248415.1"
"YBX1.9",0.00782946981238359,-0.545818144445575,0.431,0.405,1,"Carcinoma","YBX1"
"GNAL.3",0.00868022485386389,-0.265907599588778,0.115,0.089,1,"Carcinoma","GNAL"
"HEXB.7",0.00936129329275321,-0.490983018275203,0.104,0.123,1,"Carcinoma","HEXB"
"AC073610.3.3",0.0096814443184893,-0.263162685417884,0.171,0.138,1,"Carcinoma","AC073610.3"
"XCR1",0,3.01027174955343,0.574,0.001,0,"cDC1","XCR1"
"CLEC9A",0,2.90904863128731,0.508,0.002,0,"cDC1","CLEC9A"
"IDO1",0,2.7451952050377,0.443,0.003,0,"cDC1","IDO1"
"WDFY4",7.77797399169491e-262,3.38948360674959,0.607,0.014,1.17929641662078e-257,"cDC1","WDFY4"
"FLT3",7.59484405489512e-143,2.44193825778994,0.344,0.008,1.1515302556032e-138,"cDC1","FLT3"
"IRF8",3.1106861242461e-109,2.76249104882159,0.59,0.036,4.71642230158193e-105,"cDC1","IRF8"
"HLA-DOB",6.0990489971597e-105,1.9000645169436,0.262,0.006,9.24737808949353e-101,"cDC1","HLA-DOB"
"BTLA",1.21732359123644e-103,1.21274496141368,0.164,0.002,1.84570602903268e-99,"cDC1","BTLA"
"SLC24A4",7.63319220898189e-81,1.11286747175491,0.148,0.002,1.15734460272583e-76,"cDC1","SLC24A4"
"CLNK",1.21716689564438e-72,0.805718479918564,0.115,0.002,1.845468447176e-68,"cDC1","CLNK"
"LGALS2.1",5.95970672628362e-71,2.32558410000493,0.361,0.02,9.03610733839122e-67,"cDC1","LGALS2"
"CPVL.11",1.23604737818921e-68,3.15690319995809,0.82,0.121,1.87409503481048e-64,"cDC1","CPVL"
"S100B",2.1324916343966e-56,1.94487437054915,0.18,0.006,3.23328381607213e-52,"cDC1","S100B"
"ASB2",7.96294277157007e-51,0.93552548607913,0.115,0.003,1.20734138302545e-46,"cDC1","ASB2"
"CADM1",1.17727961288494e-50,2.11092844776097,0.426,0.04,1.78499134905615e-46,"cDC1","CADM1"
"BATF3",1.74717102486577e-50,1.41984035320762,0.197,0.008,2.64906070790147e-46,"cDC1","BATF3"
"RAB7B",5.14936991491705e-50,1.35334026688655,0.197,0.008,7.80747466499723e-46,"cDC1","RAB7B"
"SLAMF7",2.38503097827041e-48,1.99371703350698,0.361,0.029,3.6161839692536e-44,"cDC1","SLAMF7"
"MPEG1.11",3.89653345761504e-48,2.53445419512166,0.656,0.098,5.90792402843592e-44,"cDC1","MPEG1"
"CPNE3",3.3539561691512e-47,2.52586480100942,0.508,0.062,5.08526834366706e-43,"cDC1","CPNE3"
"HLA-DQB1.11",1.22601370500081e-46,2.5542615005476,0.934,0.236,1.85888197952223e-42,"cDC1","HLA-DQB1"
"C1orf54.1",1.97033994236824e-46,2.09879961158946,0.475,0.053,2.98742942061872e-42,"cDC1","C1orf54"
"HLA-DPB1.11",1.07962302874172e-45,2.70518200156467,0.984,0.34,1.6369244361782e-41,"cDC1","HLA-DPB1"
"HLA-DQA1.10",5.20832386671894e-45,2.30931046768213,0.934,0.226,7.89686064671926e-41,"cDC1","HLA-DQA1"
"SELL",1.25062399492843e-44,1.16752162485369,0.279,0.019,1.89619610111048e-40,"cDC1","SELL"
"SNX3.4",2.91202486406347e-44,2.74126209313814,0.738,0.146,4.41521209889303e-40,"cDC1","SNX3"
"LYZ.11",5.90664543217563e-41,2.24250141509814,0.885,0.22,8.95565580426469e-37,"cDC1","LYZ"
"HLA-DPA1.11",1.85998711377852e-40,2.37184437149241,0.984,0.377,2.820112461911e-36,"cDC1","HLA-DPA1"
"ITGB7",2.47106635701494e-40,1.56937948705907,0.18,0.009,3.74663081050605e-36,"cDC1","ITGB7"
"P2RY14",2.3632138262648e-38,1.11038485801466,0.131,0.005,3.58310480338268e-34,"cDC1","P2RY14"
"CD74.12",8.80095959759675e-38,2.38706415872282,1,0.624,1.33440149418762e-33,"cDC1","CD74"
"HLA-DRB1.12",3.74636587397938e-36,2.24208707450847,0.984,0.412,5.68023993812753e-32,"cDC1","HLA-DRB1"
"TLR10",3.98066674981674e-35,0.942464327647608,0.131,0.005,6.03548692607214e-31,"cDC1","TLR10"
"C1orf162.12",4.20154251891471e-35,1.89776511296363,0.623,0.113,6.37037876717848e-31,"cDC1","C1orf162"
"CST3.11",3.37455857547992e-34,2.51735470343136,0.984,0.526,5.11650571214266e-30,"cDC1","CST3"
"FNBP1.3",4.24847828653483e-34,1.85354281949093,0.508,0.079,6.44154277804411e-30,"cDC1","FNBP1"
"RGS10.3",5.21303623057839e-33,2.04310299615422,0.492,0.076,7.90400553280296e-29,"cDC1","RGS10"
"RGCC.3",6.02804877002008e-33,1.85470689165714,0.508,0.081,9.13972754510445e-29,"cDC1","RGCC"
"HLA-DRA.11",1.48809634089756e-31,2.03740344054215,0.967,0.412,2.25625167206887e-27,"cDC1","HLA-DRA"
"LCP1.12",3.59193875186692e-29,2.0336820908321,0.721,0.18,5.44609753558062e-25,"cDC1","LCP1"
"TMSB4X.10",2.52517245278379e-28,1.66130946508356,1,0.854,3.82866647291079e-24,"cDC1","TMSB4X"
"VAC14",9.82957178959768e-26,1.4682237167966,0.197,0.017,1.4903596747388e-21,"cDC1","VAC14"
"DNASE1L3.10",8.00521728234761e-25,0.574134961909659,0.525,0.097,1.21375104434955e-20,"cDC1","DNASE1L3"
"BASP1.10",2.36321583370125e-24,1.5150813465136,0.525,0.107,3.58310784705783e-20,"cDC1","BASP1"
"PTPRE.2",1.11043087571925e-23,1.86272771345788,0.361,0.057,1.68363529376553e-19,"cDC1","PTPRE"
"LSP1.6",2.34153584732005e-23,1.74328324093282,0.426,0.078,3.55023665170667e-19,"cDC1","LSP1"
"TACSTD2.1",2.36014708309906e-23,1.49435355551296,0.328,0.048,3.5784550073948e-19,"cDC1","TACSTD2"
"ADAM19",2.61584281466437e-23,0.793722065076279,0.148,0.011,3.96614087559412e-19,"cDC1","ADAM19"
"EVI2B.4",3.1452355044384e-23,1.65303966617085,0.41,0.072,4.76880607182951e-19,"cDC1","EVI2B"
"SUSD3",4.52590950790452e-23,1.00182981895404,0.131,0.008,6.86218399588483e-19,"cDC1","SUSD3"
"SHTN1.1",4.63335730250363e-23,1.83758504906681,0.311,0.045,7.025096342056e-19,"cDC1","SHTN1"
"FGL2.11",5.29205596242659e-23,1.57373836427665,0.508,0.106,8.0238152502312e-19,"cDC1","FGL2"
"IL16",6.34619553535106e-23,1.46025884896187,0.23,0.025,9.62210167069928e-19,"cDC1","IL16"
"NAP1L1.8",8.44461896581005e-23,1.994030631475,0.787,0.306,1.28037312759612e-18,"cDC1","NAP1L1"
"MYCL",9.58149559726972e-23,0.862326254241458,0.115,0.007,1.45274636245803e-18,"cDC1","MYCL"
"TSPAN33",1.55166626890686e-22,1.50106359653651,0.197,0.019,2.35263639691657e-18,"cDC1","TSPAN33"
"SELPLG",1.62159489301585e-22,1.44492265112596,0.246,0.029,2.45866217679063e-18,"cDC1","SELPLG"
"ACTB.11",2.34138666291208e-22,1.42271223041337,0.967,0.815,3.55001045830729e-18,"cDC1","ACTB"
"CD48.4",4.18096730394073e-21,1.62799828538848,0.311,0.047,6.33918262623493e-17,"cDC1","CD48"
"ENPP1.1",1.92370990128407e-20,1.35145322330752,0.164,0.015,2.91672895232691e-16,"cDC1","ENPP1"
"TAP1.1",1.09490438779328e-19,1.50884862984269,0.361,0.067,1.66009403277218e-15,"cDC1","TAP1"
"LRRK2",3.81217150468926e-19,0.917001169940277,0.148,0.013,5.78001443540985e-15,"cDC1","LRRK2"
"RPS11.6",5.97701972675771e-19,1.46112538997548,0.951,0.705,9.06235730971003e-15,"cDC1","RPS11"
"MFSD2B.1",6.70744820503294e-19,1.31820822178236,0.246,0.035,1.01698329684709e-14,"cDC1","MFSD2B"
"CD83.10",2.55051424647946e-18,1.80913208547806,0.443,0.103,3.86708970051216e-14,"cDC1","CD83"
"SAMHD1.10",3.90546231856453e-18,1.45692549156833,0.59,0.167,5.92146196740754e-14,"cDC1","SAMHD1"
"SLAMF8.1",4.41040955127334e-18,1.41425216001524,0.23,0.031,6.68706296164063e-14,"cDC1","SLAMF8"
"RHOF",5.8445066324437e-18,0.983099616098947,0.148,0.014,8.86144095611114e-14,"cDC1","RHOF"
"HLA-DOA.3",6.33072283964679e-18,1.43472933893606,0.328,0.06,9.59864196947246e-14,"cDC1","HLA-DOA"
"AL669918.1",1.07417950334249e-17,1.03738490449361,0.164,0.017,1.62867096296788e-13,"cDC1","AL669918.1"
"RPL27A.7",1.27190405698047e-17,1.18361879392973,1,0.705,1.92846093119379e-13,"cDC1","RPL27A"
"PABPC1.9",2.64619976211677e-17,1.37501769706897,0.885,0.476,4.01216807932145e-13,"cDC1","PABPC1"
"CIITA",3.42134459908102e-17,1.0382416619752,0.164,0.017,5.18744268112664e-13,"cDC1","CIITA"
"C12orf45",4.49767155384069e-17,1.30511352749194,0.23,0.033,6.81936960993326e-13,"cDC1","C12orf45"
"PLEKHM3",7.30898734862547e-17,0.781471438147539,0.115,0.009,1.10818866179859e-12,"cDC1","PLEKHM3"
"UCP2.7",1.85785224796269e-16,1.63142804221973,0.393,0.089,2.81687557836103e-12,"cDC1","UCP2"
"PPM1M",2.51757441492232e-16,0.950414858934851,0.164,0.018,3.81714632790523e-12,"cDC1","PPM1M"
"APOBR",3.95165327605039e-16,1.20651141393649,0.197,0.026,5.9914966971476e-12,"cDC1","APOBR"
"CCDC88A.4",4.0016401862973e-16,1.59938966949852,0.361,0.079,6.06728685046396e-12,"cDC1","CCDC88A"
"HDAC9",5.60337409095081e-16,1.15598635503102,0.131,0.012,8.49583579669962e-12,"cDC1","HDAC9"
"RPL23A.8",6.11686205597679e-16,1.17639896910739,0.951,0.662,9.27438624927202e-12,"cDC1","RPL23A"
"PLEKHO1.3",7.58025134278214e-16,1.12795703025431,0.361,0.076,1.14931770859263e-11,"cDC1","PLEKHO1"
"RPS24.8",1.37981084861243e-15,1.21073829505626,0.934,0.726,2.09206920866617e-11,"cDC1","RPS24"
"RPLP1.8",9.51847035874108e-15,0.956433297129033,0.984,0.784,1.44319047579232e-10,"cDC1","RPLP1"
"GLIPR1.4",9.69786887795902e-15,1.11940858798543,0.328,0.069,1.47039087927615e-10,"cDC1","GLIPR1"
"PPT1.10",9.87801385595817e-15,1.47070102049581,0.508,0.151,1.49770446084038e-10,"cDC1","PPT1"
"CST7.1",1.13155029604301e-14,0.643011421767117,0.148,0.016,1.71565655886041e-10,"cDC1","CST7"
