Mixture,Immune cluster,Hepatocytes,Fibroblasts,Endothelial Cells,Bi-Potent Cells,P-value,Correlation,RMSE
RK170_Cancer,0.408970043027277,0.229688139538403,0.138100307689601,0.211147592839738,0.0120939169049809,0,0.650570837060175,0.922774710274179
RK137_Liver,0.0387784716283475,0.840504804574267,0.0336393175893069,0.0867723493546115,0.000305056853467019,0,0.905548702356815,0.644633616661838
RK091_Liver,0.0551139381139373,0.819717898750608,0.0254585175562332,0.0994866341292514,0.000223011449970119,0,0.868618342545601,0.675082402312367
RK060_Cancer,0.258022075703939,0.416653060964936,0.157040968823409,0.167489650618191,0.000794243889525107,0,0.889410627598396,0.815596415273784
RK074_Cancer,0.160876338564529,0.716920808668774,0.0492572815109115,0.0729031190582862,4.24521974988752e-05,0,0.776759085603429,0.754856728225833
RK080_Liver,0.0474552478650168,0.82571655604114,0.0136395042027792,0.112989268157305,0.000199423733758201,0,0.849334405467391,0.684885624738454
RK079_Cancer,0.104609453096504,0.656772709419821,0.0679927800865229,0.170061073435198,0.000563983961954352,0,0.840654358868541,0.743920712719215
RK010_Liver,0.0330287552300862,0.877743357173379,0.0312416856199326,0.057880028784448,0.000106173192154549,0,0.940980684124485,0.60591925117852
RK026_Cancer,0.0216172219519883,0.901995425478384,0.0267140913331035,0.0496656158075116,7.64542901285521e-06,0,0.85158615657608,0.660318320279599
RK205_Cancer,0.262170068340019,0.452335087617899,0.0961299794885043,0.187085449704771,0.00227941484880713,0,0.802245839285441,0.825937778265926
RK171_Liver,0.0192335853226469,0.904841196503041,0.00642130385983276,0.0694626782986549,4.12360158245207e-05,0,0.883147778938125,0.637518592279773
RK093_Cancer,0.519143138688051,0,0.208769459444754,0.267599187051632,0.00448821481556278,0,0.562464410250555,0.985320064175857
RK001_Liver,0,0.949623650802824,0.00923594797213072,0.0410850410676343,5.53601574109572e-05,0,0.814469917348699,0.673243095153895
RK070_Cancer,0,0.988786019841315,0.000228760556102744,0.0109455967304931,3.96228720890075e-05,0,0.923150699925511,0.577422178604587
RK224_Cancer,0.406730217054979,0.165224550295583,0.188900963902964,0.200425344980173,0.0387189237663018,0,0.789130608256221,0.904397144723832
RK086_Cancer,0.133136620030342,0.592730962378823,0.0965758040977844,0.177224360710298,0.00033225278275244,0,0.930612979802545,0.729653250838618
RK053_Cancer,0.292704468701646,0.550362986693408,0.0450978931160452,0.111062567093943,0.000772084394957569,0,0.860901671132456,0.772392399808269
RK316_Cancer,0.39525892957446,0,0.325306126532783,0.265166431265128,0.0142685126276295,0,0.487072003763781,0.980976929924065
RK280_Cancer,0.0955283905839778,0.783934412134198,0.0114821899116803,0.108907979528646,0.000147027841498007,0,0.914689664219878,0.66002860941795
RK080_Cancer,0.134027487683337,0.737096602061905,0.0213176510667215,0.105486809006808,0.00207145018122785,0,0.778035556278972,0.748939819839797
RK115_Liver,0,0.933420326508088,0.00573951583137843,0.0608182321249753,2.19255355581787e-05,0,0.819256255548248,0.673980540550226
RK103_Cancer,0.166756245716036,0.562483628860428,0.115673269575603,0.153776481475378,0.00131037437255527,0,0.907915247835727,0.750915663880063
RK153_Cancer,0.47325099650014,0.10734721507841,0.184640983265276,0.224532472551871,0.0102283326043032,0,0.631373820452383,0.957845967387425
RK034_Cancer,0.088283903602068,0.670884039534775,0.117668402916885,0.121550226070067,0.0016134278762053,0,0.920707282564589,0.701669029884858
RK029_Liver,0.074643826085849,0.802785326828261,0.0144733881156836,0.107832793271938,0.000264665698268487,0,0.936574507873335,0.63925064953551
RK260_Liver,0.17028418279208,0.646396752753336,0.0593307815661043,0.123866921649449,0.000121361239031112,0,0.948966536287251,0.698256315977475
RK180_Cancer,0.251294247838758,0.301071353257361,0.238466171255355,0.199260420738059,0.00990780691046686,0,0.761780562829226,0.884787588167525
RK236_Liver,0.178645761009226,0.508952588982994,0.111094446139762,0.200921376060094,0.00038582780792499,0,0.958481695419085,0.75577572950446
RK307_Liver,0.0963691547687243,0.724390055671669,0.0380120904708462,0.14102267354905,0.000206025539710454,0,0.874173831864074,0.704557258347048
RK223_Cancer,0.0829606516121883,0.733212488352309,0.0895639945193475,0.093092796088475,0.00117006942768007,0,0.893695605356338,0.691072938407707
RK199_Cancer,0.340156292693364,0.43990802043157,0.0574246375970904,0.161223181623216,0.00128786765476017,0,0.887688761414603,0.806309823324399
RK100_Liver,0.0709411189938739,0.847970438535478,0.0174144072601953,0.0635060566710498,0.000167978539403054,0,0.895960351128251,0.648016121159283
RK232_Liver,0.0744431721969979,0.786726638261467,0.0238815643981445,0.11479926897831,0.00014935616508042,0,0.849551327468584,0.69693076300722
RK210_Cancer,0.0797567202610834,0.77309396887836,0.0325658644603323,0.113678694074131,0.000904752326092747,0,0.901940235886937,0.671692858686825
RK190_Cancer,0.0951895882299046,0.745556327444769,0.0315130415859959,0.127674727913173,6.63148261574647e-05,0,0.808415267039366,0.731513667789491
RK194_Liver,0,0.929245680192297,0.000566733360777551,0.0700995732122475,8.80132346780579e-05,0,0.84563070119566,0.656683711699053
RK143_Cancer,0.283597440721887,0.455192023997483,0.0542513994411153,0.191491551407849,0.0154675844316652,0,0.841752844209074,0.811774141352144
RK036_Liver,0.0911136798425472,0.765430501254632,0.0338584986036223,0.109360383384438,0.000236936914760944,0,0.864067777096068,0.695730809644737
RK166_Liver,0.0707132161278086,0.714065334111647,0.0443588736308801,0.170370868574587,0.000491707555076848,0,0.862249964089572,0.714383697877225
RK073_Cancer,0.0112220998912554,0.929407226898468,0.00426431151966133,0.0549809642716012,0.000125397419013928,0,0.9073709605287,0.61138389353242
RK024_Liver,0.0401453844623245,0.848665619132304,0.00413014830809543,0.106969319185329,8.95289119478096e-05,0,0.853123854190681,0.675458157771479
RK338_Cancer2,0.105012029312638,0.754629222938614,0.0352193926778652,0.101383956060792,0.00375539901009124,0,0.852713889897245,0.705340815447985
RK025_Cancer,0.0911660732545946,0.785463285351154,0.0432223177383332,0.0686610448339348,0.0114872788219833,0,0.93121503118468,0.64865359886949
RK235_Cancer,0.168641170522318,0.570685469275845,0.0583349897178186,0.197397946019644,0.00494042446437481,0,0.711744902305083,0.819751164470497
RK070_Liver,0.00119667342672047,0.952855873250028,0,0.0458934408692203,5.40124540314561e-05,0,0.864513273699036,0.636079252643923
RK039_Liver,0.0327589337125738,0.911053105477258,0,0.0561274109122884,6.05498978794941e-05,0,0.927221366566314,0.602999512696652
RK163_Liver,0.079053334567831,0.83289454113648,0.0207229341820926,0.0671914049391225,0.000137785174473863,0,0.889574045126132,0.657423236123525
RK204_Liver,0.00197920503425539,0.930719785327714,0.00491553126306463,0.0622654634447752,0.000120014930190869,0,0.89621327237991,0.619402777891306
RK018_Liver,0.0116438211238197,0.918957029409401,0.00627121632490422,0.0628050282485565,0.00032290489331891,0,0.87177980418355,0.641098286400684
