Mixture,Other,Kupffer cells,TM1,SAMs,T cells,cDC2,cDC1,B cells,P-value,Correlation,RMSE
GSM363132,0.828805566564675,0,0,0.16693426965987,0,0.00426016377545523,0,0,0,0.593091600916607,0.80819537530128
GSM363133,0.777563148855703,0.0729021609403459,0,0.121678190444911,0,0.0278564997590399,0,0,0,0.525487885855628,0.852069119157815
GSM363134,0.827864095351375,0,0,0.171577854795509,0,0.000377149919594403,0,0.000180899933521303,0,0.493672003574249,0.87260886586454
GSM363135,0.884352882656846,0.0353745872268678,0,0.052833539558264,0,0.0222500453976543,0,0.00518894516036757,0,0.630967320133849,0.781259550517888
GSM363136,0.850495160644683,0.00838770559522141,0,0.140451233701292,0,0,0,0.000665900058803167,0,0.589874225111412,0.810088067658118
GSM363137,0.789136481672288,0.125987019107787,0.003507320388128,0.0792215612168801,0,0,0,0.00214761761491743,0,0.707965049204213,0.73128030878101
GSM363138,0.831449537902968,0,0,0.168550462097031,0,0,0,0,0,0.594344893457775,0.807272901539963
GSM363139,0.787620650401236,0.031881524598561,0,0.159246583858763,0,0,0,0.0212512411414402,0,0.752359573937437,0.698334927247897
GSM363140,0.827365235535644,0.0140450926789615,0,0.156354905167603,0,0,0,0.00223476661779171,0,0.576088636607266,0.819633595932329
GSM363141,0.843922167790943,0.00368009564535226,0,0.152095354428027,0,0,0,0.000302382135677971,0,0.576795680615724,0.818957492032349
GSM363142,0.782787209889167,0,0,0.211591793239981,0,0,0.00562099687085121,0,0,0.732267681301332,0.711409599791363
GSM363143,0.771860353902667,0,0.0292878282984296,0.183872244367399,0,0,0.0149795734315047,0,0,0.838285379567302,0.631844970473453
GSM363144,0.783948942746845,0,0,0.199695158804528,0,0,0.0163183872649255,3.75111837016317e-05,0,0.777999519910777,0.67715244517923
GSM363145,0.770359753764378,0.00341028717886593,0,0.185270206700373,0,0.00908618605234353,0.0295893214548976,0.00228424484914103,0,0.759248884445287,0.694696180319024
GSM363146,0.642579752391585,0.0082671756181824,0.00357121766627432,0.272284445175404,0,0,0,0.0732974091485541,0,0.811352160632776,0.660551730943724
GSM363147,0.779970979764266,0,0,0.203790147124496,0,0,0.016238873111238,0,0,0.630488042172652,0.784275346673665
GSM363148,0.757731564640744,0,0,0.220408215161295,0,0,0.0218602201979605,0,0,0.526336439338959,0.851618050659279
GSM363149,0.79582439199902,0,0,0.20417560800098,0,0,0,0,0,0.650380864248883,0.769666741834813
GSM363150,0.790681441767809,0,0,0.195300726910091,0,0,0.0140178313221009,0,0,0.740547609325583,0.705265486534478
GSM363151,0.765818821092516,0,0,0.234181178907484,0,0,0,0,0,0.665815993257826,0.759848549714507
GSM363152,0.808159899218684,0,0,0.167679756878796,0,0.00820055597738867,0.0159597879251312,0,0,0.743011476328911,0.702779446205966
GSM363153,0.832205771430662,0,0,0.167794228569338,0,0,0,0,0,0.591471578881742,0.809202458645241
GSM363154,0.837912346030377,0,0,0.161050773542264,0,0,0,0.00103688042735901,0,0.524247065686727,0.853393051233849
GSM363155,0.810880236067699,0.00630098490126229,0,0.176356415307293,0,0.00523523818583639,0,0.00122712553790953,0,0.463941622741951,0.890342868139707
GSM363156,0.775251590283644,0.0158634972461812,0,0.192420460169906,0,0.00742189778351182,0.00454613747814016,0.00449641703861668,0,0.668855481553681,0.758559620209024
GSM363157,0.839028566957952,0,0,0.158645548274404,0,0,0,0.00232588476764431,0,0.559815494796149,0.830271739405159
GSM363158,0.817052286324353,0.00611174390434502,0,0.1676340634602,0,0.0085662234241615,0,0.000635682886941046,0,0.532890451155701,0.847663239188347
GSM363159,0.808887538767221,0.0109774392105261,0,0.169400748423103,0,0.00198086158033164,3.50593948325101e-06,0.00874990607933476,0,0.522055895938334,0.854455343205373
GSM363160,0.808671524900285,0.0100958418539658,0,0.170520944020607,0,0.0104946498052603,0,0.000217039419882294,0,0.632064629280447,0.782388901561719
GSM363161,0.817980537401673,0,0,0.177162248231551,0,0,0.000504430366681898,0.0043527840000936,0,0.613999704069442,0.794289204826427
GSM363162,0.79793866244797,0,0,0.182480645334409,0,0,0,0.0195806922176211,0,0.684507468847943,0.746331855571767
GSM363163,0.804758279914626,0.00153898164661744,0,0.187018008105144,0,0.00663573437299978,0,4.89959606125301e-05,0,0.604808283036996,0.800777057141257
GSM363164,0.807231184699786,0,0,0.166192885207595,0,0.00668345843438698,0.0198924716582315,0,0,0.738052352247213,0.706753105685191
GSM363165,0.786720052283733,0.0297883989933714,0,0.178929107064784,0,0,0.00364880521739888,0.000913636440712857,0,0.754206188539778,0.695650657473726
GSM363166,0.80944166820203,0,0,0.170156831742057,0,0,0.0204015000559121,0,0,0.763479706926142,0.686705962340422
GSM363167,0.82162827509525,0,0,0.177717757873788,0,0,0,0.000653967030962156,0,0.624105805802182,0.787167206689757
GSM363168,0.81622675316195,0,0,0.18377324683805,0,0,0,0,0,0.731627212036834,0.709451644664846
GSM363169,0.791556671445087,0,0,0.200578607726774,0,0.00126008806958272,0.00660463275855639,0,0,0.814398433311608,0.646423157661761
GSM363170,0.760316834198242,0,0,0.217660738105119,0,0,0.020301495878922,0.00172093181771751,0,0.88504334072063,0.591262307813677
GSM363171,0.819014954902457,0.00635638509768639,0,0.160503766369933,0,0,0.0108186494681747,0.00330624416174906,0,0.788797864368101,0.665655230313296
GSM363172,0.768610213301465,0,0,0.226320465618483,0,0,0.00502964679939359,3.96742806588006e-05,0,0.859335296887224,0.610347234233927
GSM363173,0.790991488401553,0.00333936207617883,0,0.148643944220547,0,0.0473676691569419,0,0.00965753614477858,0,0.900259127309259,0.578496185098974
GSM363174,0.753239521002874,0,0,0.221855576438015,0,0.00639397058530347,0.0173826613391216,0.00112827063468601,0,0.786271003249,0.673796592843942
GSM363175,0.757783145168897,0.0278279291374326,0,0.184527863895839,0,0,0.00802288595201831,0.0218381758458124,0,0.790897342223321,0.671946854410673
GSM363176,0.810556261033682,0.00580101559861007,0,0.177077232859696,0,0,0,0.00656549050801164,0,0.851581653039844,0.613112106033656
GSM363177,0.798882287518603,0,0,0.174368880201083,0,0,0,0.0267488322803141,0,0.784417312355713,0.671500698126736
GSM363178,0.836605399404611,0,0,0.162290208706285,0,0,0.00110439188910414,0,0,0.835719396940409,0.622539207767376
GSM363179,0.810738032199153,0,0,0.184064970182827,0,0,0.00455697608998104,0.000640021528039535,0,0.746451229579591,0.698801869510233
GSM363180,0.811469530542083,0,0,0.181595106536422,0,0,0,0.00693536292149466,0,0.814774939523287,0.644190050055829
GSM363181,0.834058565067974,0.00364535526821289,0,0.14937157864294,0,0.00520182725899499,0.00385268809684236,0.00386998566503532,0,0.790672727010242,0.662345279038243
GSM363182,0.792821569409137,0,0,0.177682978393363,0,0,0.0294954521975006,0,0,0.75547197049365,0.694832323153535
GSM363183,0.82680788164297,0,0,0.141871755063717,0,0.0161190952235762,0.0100665383206249,0.00513472974911186,0,0.858627435793286,0.606823175136616
GSM363184,0.652548384589993,0,0.0723271342335966,0.252352341934539,0,0.0227721392418715,0,0,0,-0.00861308942669316,1.1201817651687
GSM363185,0.746021869756793,0.0833547469264384,0,0.102955761492885,0,0.0411589835626479,0,0.0265086382612358,0,0.866944737276454,0.619008334123875
GSM363186,0.8254686656851,0,0,0.1745313343149,0,0,0,0,0,0.845456180553181,0.615274086439006
GSM363187,0.823078992621308,0,0,0.176921007378692,0,0,0,0,0,0.710976126937847,0.724648925104576
GSM363188,0.8002437804968,0,0,0.186487112716745,0,0.0132691067864548,0,0,0,0.877947792829976,0.591057469006942
GSM363189,0.825671891688796,0.0121363343210917,0,0.155583667188306,0,0.00412169820557431,0,0.00248640859623238,0,0.792350838124668,0.661714326265346
GSM363190,0.724556497218257,0,0,0.250506646723275,0,0,0.0249368560584687,0,0,0.90405403772115,0.578430799992286
GSM363191,0.770534930271578,0.0343443471841877,0,0.14994945403675,0,0.0258315898060557,0.0193396787014288,0,0,0.85430981003878,0.621524639379283
GSM363192,0.761410340032911,0,0,0.212073790925494,0,0,0.0265158690415958,0,0,0.781077158637132,0.677354859875662
GSM363193,0.775558609349157,0.0337923653334748,0,0.166330396275954,0,0,0.0113386775704406,0.0129799514709741,0,0.809817636147065,0.65542151454579
GSM363194,0.748056733356032,0,0,0.238881420139403,0,0,0.0124027140569109,0.000659132447654327,0,0.804341119712797,0.658777443704163
GSM363195,0.820010284985149,0,0,0.162360090501658,0,0.0159089968636338,0.000837750763298791,0.000882876886260253,0,0.702088044661994,0.732229627216613
GSM363196,0.73230217703619,0.0131845468746491,0,0.187440875311968,0,0,0,0.0670724007771926,0,0.60541438621857,0.802030210500168
GSM363197,0.85451790469687,0.00119854420641055,0,0.135573780937154,0,0,0.00608069802740561,0.0026290721321605,0,0.79655579733967,0.654775621425905
GSM363198,0.763011354383417,0,0,0.236988645616583,0,0,0,0,0,0.777687004154271,0.677408632888048
GSM363199,0.817638469814355,0,0,0.181659222877475,0,0,0.000702307308169203,0,0,0.730641408728512,0.710152561478309
GSM363200,0.850231844427084,0,0,0.143308843677581,0,0.00645931189533457,0,0,0,0.849733204722778,0.608660352833923
GSM363201,0.834689981288748,0,0,0.165153547397444,0,0,0,0.000156471313807999,0,0.700532294929905,0.731801350221752
GSM363202,0.784379470790815,0,0,0.204476337241354,0,0,0.0111441919678303,0,0,0.772937114362554,0.680637781959044
GSM363203,0.81944156910514,0,0,0.17698669805596,0,0,0.00288591383978769,0.000685818999112797,0,0.758808874789944,0.688399075903885
GSM363204,0.79568598980373,0,0,0.195773795921756,0,0,0.00854021427451446,0,0,0.885383271234194,0.584414408791513
GSM363205,0.777965963242389,0,0,0.201296727935799,0,0,0.0200182015500774,0.000719107271733856,0,0.786383834069676,0.671463437160926
