Mixture,Central_venous_LSECs,Cholangiocytes,Other,Hepatocyte,Portal_endothelial_Cells,Periportal_LSECs,Hepatic_Stellate_Cells,Erythroid_Cells,P-value,Correlation,RMSE
TCGA-DD-A3A1-01,0.0396741062559457,0.174630965358654,0.236484389086999,0.475131069985394,0.0112867911381092,0.0288068118178906,0.00433197742026907,0.0296538889367392,0,0.955953965791075,0.296313240108609
TCGA-DD-AACZ-01,0.0939097816328754,0.0669648746368363,0.552787021079837,0.222144035652681,0.0267457538583988,0.00442247614873369,0.00751260726346768,0.0255134497271707,0,0.832347447355825,0.680551123971125
TCGA-CC-A7IK-01,0.058730139141102,0.00551941125868698,0.380725632024187,0.426849032002205,0.0621351135631877,0.0113184693645201,0.00410967058500487,0.0506125320611064,0,0.609177731735,0.793372239064933
TCGA-DD-AADO-01,0.0426153112369711,0.10061114275502,0.350604804214431,0.455736007777451,0.00898926450441209,0.020360085344294,0.00653894398599558,0.0145444401814248,0,0.825264250365229,0.567817855007384
TCGA-CC-A7II-01,0.0577443983577393,0.0115426793019027,0.720401943119142,0.0114266828354016,0,0.135497093437731,0.0351611957233332,0.028226007224751,0,0.231492919970325,0.975992571159917
TCGA-RC-A6M3-01,0.0825720948945251,0.0423369512765237,0.61211086165429,0.117353525938474,0.0239680785464445,0.0633984337940759,0.0131067167033723,0.0451533371922951,0,0.639154878186747,0.843964505458274
TCGA-DD-A39W-11,0.0449297629516672,0.0473953699612009,0.0390134332449904,0.817482963702343,0.00569204338876635,0.0189471470382329,0.00611576699609715,0.0204235127167017,0,0.902087849106516,0.487878954650671
TCGA-DD-AAW1-01,0.052849817441783,0.0268979897603022,0.155192799859246,0.680607028066704,0.051476333625996,0.00555947279728529,0.00514643079913434,0.022270127649549,0,0.922596609983139,0.389004330425943
TCGA-NI-A8LF-01,0.0539728344336663,0.0314488813606165,0.114506164255101,0.642027080761643,0.0360956008388717,0.0644938334914871,0.0148790234678134,0.0425765813908014,0,0.873382396124168,0.489479911180755
TCGA-FV-A23B-01,0.0732356856977415,0.0999683498042139,0.277161064300164,0.470052264930008,0.00959360009622757,0.0289255676306147,0.00553093839357912,0.0355325291474517,0,0.941735450954027,0.369985955053134
TCGA-DD-AADC-01,0.106461032986567,0.0311995983142394,0.470559850157687,0.293908353133015,0.00533689801936235,0.0383578800380897,0.0144411133092162,0.0397352740418239,0,0.733053246088842,0.730384883064331
TCGA-G3-A3CJ-01,0.0650616389089542,0,0.228640404636597,0.590029499920606,0.0193051933035485,0.06424291775128,0.0016284458044512,0.031091899674563,0,0.654305514602895,0.76468648316994
TCGA-ZP-A9D1-01,0.0764785332628307,0.105568883397307,0.198759578430121,0.521424636158764,0.009298167951753,0.0405105818537379,0.0254379891546682,0.022521629790818,0,0.879960041021036,0.47656969096878
TCGA-DD-A73C-01,0.038099795921316,0.00541056960588612,0.15777231251646,0.718355057891828,0,0.0423777504934646,0.00680637791529558,0.0311781356557496,0,0.884881744889352,0.471062617772381
TCGA-CC-A9FU-01,0.0937392331097368,0.0591619773836166,0.427496618593381,0.351237113303727,0.0169300132538781,0.00181325752762111,0.0064976919520054,0.0431240948760341,0,0.882989431990527,0.559496458345612
TCGA-G3-A25X-01,0.0971378136015853,0.131335433745618,0.505241542328968,0.107140265874894,0.0102782215407466,0.0827503992658985,0.0360457513295318,0.0300705723127576,0,0.725263669389556,0.746882796420689
TCGA-DD-AACP-01,0.0583802338134939,0.0337865883467411,0.542049466508381,0.272559462005243,0.0107829904638963,0.0391572630625108,0.00796902454536818,0.0353149712543656,0,0.684236506948666,0.768015370286243
TCGA-UB-A7MB-01,0.0914821839797538,0.0242238651809049,0.272993966253097,0.562593058447297,0,0.00751481602269784,0.00483300688335155,0.0363591032328979,0,0.896131562013229,0.46194142594105
TCGA-DD-AADG-01,0.0367355053038671,0,0.224305022419365,0.694417315579203,0.00612118980436843,0.0183759977063186,0.00122944670972459,0.0188155224771535,0,0.809667041067018,0.593603253794295
TCGA-RC-A6M6-01,0.112629169332954,0.124813965429368,0.420566551986974,0.218535574249776,0.0318911085536322,0.0278126975611955,0.0133489301145659,0.0504020027715343,0,0.734725664344462,0.704684074308372
